step,time_unix,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial,train_generator_loss_amplitude,train_generator_loss_consistency,train_generator_loss_feature_matching,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_real_imaginary,train_generator_loss_total,train_loss,val_loss,val_loss_amplitude,val_loss_consistency,val_loss_mel,val_loss_phase,val_loss_real_imaginary,val_loss_total
2530,1783430441.9261496,,,,,,,487.178466796875,21.390625,0.7399269342422485,0.14623120427131653,28.538423538208008,0.18368594348430634,3.65625,0.5134760141372681,487.178466796875,487.178466796875,,,,,,,
2535,1783430442.558908,,,5.619140625,3.8125,1.806640625,5.619140625,,,,,,,,,,,,,,,,,
2540,1783430443.2782867,,,,,,,489.220947265625,22.703125,0.7321696877479553,0.1467401385307312,30.573392868041992,0.18980377912521362,3.625,0.5744963884353638,489.220947265625,489.220947265625,,,,,,,
2545,1783430443.910245,,,5.7939453125,4.017578125,1.7763671875,5.7939453125,,,,,,,,,,,,,,,,,
2550,1783430444.6252558,,,,,,,482.6844787597656,22.59375,0.7368475794792175,0.12269708514213562,28.827983856201172,0.18721845746040344,3.625,0.49240949749946594,482.6844787597656,482.6844787597656,,,,,,,
2555,1783430445.2541664,,,5.59619140625,4.0390625,1.55712890625,5.59619140625,,,,,,,,,,,,,,,,,
2560,1783430445.9673202,,,,,,,484.34259033203125,21.78125,0.7421515583992004,0.12331881374120712,28.263669967651367,0.18577778339385986,3.65625,0.4664781391620636,484.34259033203125,484.34259033203125,,,,,,,
2565,1783430446.6142426,,,5.5048828125,3.798828125,1.7060546875,5.5048828125,,,,,,,,,,,,,,,,,
2570,1783430447.3239443,,,,,,,486.2187194824219,22.90625,0.7820478081703186,0.13378950953483582,29.329689025878906,0.19089868664741516,3.625,0.49288153648376465,486.2187194824219,486.2187194824219,,,,,,,
2575,1783430447.9505749,,,6.193359375,4.421875,1.771484375,6.193359375,,,,,,,,,,,,,,,,,
2580,1783430448.6648333,,,,,,,482.8193054199219,22.609375,0.702373743057251,0.13043037056922913,28.93398666381836,0.18033254146575928,3.625,0.5263293981552124,482.8193054199219,482.8193054199219,,,,,,,
2585,1783430449.2928436,,,5.6767578125,4.015625,1.6611328125,5.6767578125,,,,,,,,,,,,,,,,,
2590,1783430450.0012732,,,,,,,486.0966491699219,23.09375,0.7344451546669006,0.12978443503379822,29.71591567993164,0.1869642287492752,3.625,0.5329612493515015,486.0966491699219,486.0966491699219,,,,,,,
2595,1783430450.6305945,,,5.7099609375,3.951171875,1.7587890625,5.7099609375,,,,,,,,,,,,,,,,,
2600,1783430451.349374,,,,,,,481.4353942871094,22.828125,0.7168260812759399,0.12739235162734985,28.720590591430664,0.18152892589569092,3.625,0.4828454852104187,481.4353942871094,481.4353942871094,,,,,,,
2605,1783430451.978361,,,6.283203125,4.5078125,1.775390625,6.283203125,,,,,,,,,,,,,,,,,
2610,1783430452.6890616,,,,,,,484.63250732421875,21.46875,0.7144998908042908,0.12354758381843567,28.823867797851562,0.18272066116333008,3.65625,0.4978959858417511,484.63250732421875,484.63250732421875,,,,,,,
2615,1783430453.3149607,,,5.9658203125,4.205078125,1.7607421875,5.9658203125,,,,,,,,,,,,,,,,,
2620,1783430454.0308218,,,,,,,487.0606689453125,22.03125,0.7402368187904358,0.14975833892822266,29.38794708251953,0.1887420117855072,3.625,0.5577398538589478,487.0606689453125,487.0606689453125,,,,,,,
2625,1783430454.659907,,,5.552734375,3.818359375,1.734375,5.552734375,,,,,,,,,,,,,,,,,
2630,1783430455.374917,,,,,,,484.4332580566406,23.09375,0.732177197933197,0.11274094134569168,30.54144287109375,0.18452012538909912,3.625,0.499408096075058,484.4332580566406,484.4332580566406,,,,,,,
2635,1783430456.0026119,,,5.9853515625,4.162109375,1.8232421875,5.9853515625,,,,,,,,,,,,,,,,,
2640,1783430456.7159982,,,,,,,486.072509765625,23.140625,0.7364802360534668,0.12777099013328552,30.308719635009766,0.18576955795288086,3.625,0.5193830728530884,486.072509765625,486.072509765625,,,,,,,
2645,1783430457.3471332,,,6.4501953125,4.646484375,1.8037109375,6.4501953125,,,,,,,,,,,,,,,,,
2650,1783430458.0611398,,,,,,,478.0505676269531,20.859375,0.7038768529891968,0.09565208852291107,26.57093048095703,0.17922277748584747,3.65625,0.457253634929657,478.0505676269531,478.0505676269531,,,,,,,
2655,1783430458.6898317,,,5.900390625,4.0703125,1.830078125,5.900390625,,,,,,,,,,,,,,,,,
2660,1783430459.4002745,,,,,,,486.2136535644531,22.4375,0.7544561624526978,0.12799951434135437,29.868114471435547,0.18861088156700134,3.625,0.5268899202346802,486.2136535644531,486.2136535644531,,,,,,,
2665,1783430460.026737,,,6.2607421875,4.466796875,1.7939453125,6.2607421875,,,,,,,,,,,,,,,,,
2670,1783430460.7371817,,,,,,,483.01629638671875,22.984375,0.726979672908783,0.11834464967250824,29.486587524414062,0.18656371533870697,3.625,0.49134278297424316,483.01629638671875,483.01629638671875,,,,,,,
2675,1783430461.3647947,,,5.22998046875,3.580078125,1.64990234375,5.22998046875,,,,,,,,,,,,,,,,,
2680,1783430462.0771995,,,,,,,484.8217468261719,22.546875,0.7391061782836914,0.13567477464675903,29.992393493652344,0.18859517574310303,3.625,0.4984562397003174,484.8217468261719,484.8217468261719,,,,,,,
2685,1783430462.7085204,,,5.939453125,4.181640625,1.7578125,5.939453125,,,,,,,,,,,,,,,,,
2690,1783430463.4228663,,,,,,,483.2667236328125,22.125,0.7154520750045776,0.11184500902891159,29.082794189453125,0.18128715455532074,3.65625,0.459392249584198,483.2667236328125,483.2667236328125,,,,,,,
2695,1783430464.0555208,,,6.1484375,4.38671875,1.76171875,6.1484375,,,,,,,,,,,,,,,,,
2700,1783430464.7691166,,,,,,,487.69622802734375,21.921875,0.757002592086792,0.1266537308692932,28.23375701904297,0.18786756694316864,3.65625,0.5182662606239319,487.69622802734375,487.69622802734375,,,,,,,
2705,1783430465.3993416,,,5.7421875,4.017578125,1.724609375,5.7421875,,,,,,,,,,,,,,,,,
2710,1783430466.1153247,,,,,,,482.1492919921875,21.609375,0.7133835554122925,0.10683800280094147,28.547805786132812,0.1820436269044876,3.65625,0.4642259180545807,482.1492919921875,482.1492919921875,,,,,,,
2715,1783430466.744932,,,6.1943359375,4.322265625,1.8720703125,6.1943359375,,,,,,,,,,,,,,,,,
2720,1783430467.4533794,,,,,,,485.8218994140625,22.328125,0.7265777587890625,0.11887133866548538,29.44416046142578,0.18345904350280762,3.65625,0.4833063781261444,485.8218994140625,485.8218994140625,,,,,,,
2725,1783430468.078919,,,6.03515625,4.326171875,1.708984375,6.03515625,,,,,,,,,,,,,,,,,
2730,1783430468.7565818,,,,,,,470.1222229003906,18.0625,0.7164353728294373,0.11063104122877121,23.5328426361084,0.18245607614517212,3.625,0.4688529074192047,470.1222229003906,470.1222229003906,,,,,,,
2730,1783430470.1182914,,,,,,,,,,,,,,,,,437.5212240600586,0.7346655106544495,0.14870405800640582,0.18387703895568847,3.6356170892715456,0.5762982547283173,437.5212240600586
2730,1783430471.4196224,1296.9426800000292,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
2735,1783430472.0965652,,,5.7109375,3.994140625,1.716796875,5.7109375,,,,,,,,,,,,,,,,,
2740,1783430472.8123863,,,,,,,478.3697509765625,21.359375,0.7254862785339355,0.11566068232059479,27.39971160888672,0.18377146124839783,3.625,0.47754013538360596,478.3697509765625,478.3697509765625,,,,,,,
2745,1783430473.4434159,,,6.169921875,4.453125,1.716796875,6.169921875,,,,,,,,,,,,,,,,,
2750,1783430474.15397,,,,,,,485.167236328125,20.78125,0.7282665371894836,0.13790416717529297,27.519121170043945,0.1835775226354599,3.65625,0.5250703692436218,485.167236328125,485.167236328125,,,,,,,
2755,1783430474.7807853,,,5.7392578125,4.048828125,1.6904296875,5.7392578125,,,,,,,,,,,,,,,,,
2760,1783430475.491569,,,,,,,485.18621826171875,23.03125,0.7546373605728149,0.11951550096273422,29.810070037841797,0.19104237854480743,3.625,0.4980248808860779,485.18621826171875,485.18621826171875,,,,,,,
2765,1783430476.1296322,,,5.8212890625,4.15234375,1.6689453125,5.8212890625,,,,,,,,,,,,,,,,,
2770,1783430476.8469121,,,,,,,484.87957763671875,22.5,0.7529827356338501,0.13238465785980225,30.173057556152344,0.18691964447498322,3.625,0.4878583252429962,484.87957763671875,484.87957763671875,,,,,,,
2775,1783430477.4780998,,,5.9091796875,4.107421875,1.8017578125,5.9091796875,,,,,,,,,,,,,,,,,
2780,1783430478.1935613,,,,,,,479.7876892089844,21.578125,0.7224071025848389,0.09858494251966476,27.163557052612305,0.18282295763492584,3.65625,0.4416523277759552,479.7876892089844,479.7876892089844,,,,,,,
2785,1783430478.8232317,,,5.59765625,3.796875,1.80078125,5.59765625,,,,,,,,,,,,,,,,,
2790,1783430479.5377572,,,,,,,479.2637939453125,22.109375,0.6984747052192688,0.12155856192111969,29.403011322021484,0.17951083183288574,3.625,0.46159833669662476,479.2637939453125,479.2637939453125,,,,,,,
2795,1783430480.16843,,,5.7421875,4.017578125,1.724609375,5.7421875,,,,,,,,,,,,,,,,,
2800,1783430480.8833408,,,,,,,489.9925537109375,22.4375,0.7586656808853149,0.1554579734802246,30.146005630493164,0.18719597160816193,3.625,0.5744373798370361,489.9925537109375,489.9925537109375,,,,,,,
2805,1783430481.5155585,,,6.0390625,4.318359375,1.720703125,6.0390625,,,,,,,,,,,,,,,,,
2810,1783430482.2344,,,,,,,480.9894714355469,21.265625,0.7307102680206299,0.12354061007499695,28.589393615722656,0.18280254304409027,3.625,0.49926823377609253,480.9894714355469,480.9894714355469,,,,,,,
2815,1783430482.8648124,,,5.9921875,4.21484375,1.77734375,5.9921875,,,,,,,,,,,,,,,,,
2820,1783430483.581129,,,,,,,485.2642517089844,21.71875,0.7401772737503052,0.1487026810646057,28.99258041381836,0.18722926080226898,3.625,0.5361775755882263,485.2642517089844,485.2642517089844,,,,,,,
2825,1783430484.2158284,,,5.853515625,4.015625,1.837890625,5.853515625,,,,,,,,,,,,,,,,,
2830,1783430484.930872,,,,,,,484.5124206542969,22.28125,0.7614372372627258,0.12369407713413239,29.236614227294922,0.18940122425556183,3.625,0.5031250715255737,484.5124206542969,484.5124206542969,,,,,,,
2835,1783430485.5619593,,,6.1044921875,4.240234375,1.8642578125,6.1044921875,,,,,,,,,,,,,,,,,
2840,1783430486.271724,,,,,,,480.47515869140625,22.515625,0.7237119674682617,0.10691574960947037,29.029382705688477,0.18620437383651733,3.625,0.4705040454864502,480.47515869140625,480.47515869140625,,,,,,,
2845,1783430486.9021444,,,6.169921875,4.330078125,1.83984375,6.169921875,,,,,,,,,,,,,,,,,
2850,1783430487.6189806,,,,,,,478.7467041015625,21.921875,0.7213426828384399,0.10699477791786194,28.287586212158203,0.18309512734413147,3.625,0.46717244386672974,478.7467041015625,478.7467041015625,,,,,,,
2855,1783430488.251026,,,6.03125,4.2265625,1.8046875,6.03125,,,,,,,,,,,,,,,,,
2860,1783430488.9646394,,,,,,,491.38067626953125,22.765625,0.7872868776321411,0.13599741458892822,28.917734146118164,0.1931181401014328,3.65625,0.5213159322738647,491.38067626953125,491.38067626953125,,,,,,,
2865,1783430489.5934212,,,5.5703125,3.87109375,1.69921875,5.5703125,,,,,,,,,,,,,,,,,
2870,1783430490.3339968,,,,,,,488.9376525878906,22.703125,0.7687819004058838,0.14020371437072754,30.80326271057129,0.18953770399093628,3.625,0.5332821607589722,488.9376525878906,488.9376525878906,,,,,,,
2875,1783430490.9641337,,,5.4921875,3.818359375,1.673828125,5.4921875,,,,,,,,,,,,,,,,,
2880,1783430491.6773632,,,,,,,482.0365905761719,21.421875,0.7228226065635681,0.11332924664020538,27.570589065551758,0.1832636147737503,3.65625,0.4704541265964508,482.0365905761719,482.0365905761719,,,,,,,
2885,1783430492.3054264,,,6.150390625,4.326171875,1.82421875,6.150390625,,,,,,,,,,,,,,,,,
2890,1783430493.016893,,,,,,,486.09283447265625,22.265625,0.7371169328689575,0.13998353481292725,29.6859188079834,0.18755273520946503,3.625,0.5384865999221802,486.09283447265625,486.09283447265625,,,,,,,
2895,1783430493.6453543,,,5.931640625,4.072265625,1.859375,5.931640625,,,,,,,,,,,,,,,,,
2900,1783430494.3587723,,,,,,,486.0547180175781,22.375,0.7386711239814758,0.12500730156898499,30.07788848876953,0.18814361095428467,3.625,0.5393296480178833,486.0547180175781,486.0547180175781,,,,,,,
2905,1783430494.9842923,,,5.7177734375,3.85546875,1.8623046875,5.7177734375,,,,,,,,,,,,,,,,,
2910,1783430495.6983197,,,,,,,483.1928405761719,22.171875,0.7278269529342651,0.12569311261177063,28.790130615234375,0.18611691892147064,3.625,0.5210486054420471,483.1928405761719,483.1928405761719,,,,,,,
2915,1783430496.3240168,,,5.7666015625,4.015625,1.7509765625,5.7666015625,,,,,,,,,,,,,,,,,
2920,1783430497.0368705,,,,,,,484.39581298828125,22.53125,0.7182453274726868,0.14390087127685547,29.217758178710938,0.18284045159816742,3.625,0.5249427556991577,484.39581298828125,484.39581298828125,,,,,,,
2925,1783430497.66802,,,5.7978515625,4.22265625,1.5751953125,5.7978515625,,,,,,,,,,,,,,,,,
2930,1783430498.3783283,,,,,,,480.84039306640625,21.859375,0.7161990404129028,0.11232350021600723,28.85113525390625,0.1841713786125183,3.625,0.5013031363487244,480.84039306640625,480.84039306640625,,,,,,,
2935,1783430499.004665,,,6.1220703125,4.24609375,1.8759765625,6.1220703125,,,,,,,,,,,,,,,,,
2940,1783430499.7174177,,,,,,,485.4894104003906,21.96875,0.7158663272857666,0.12983311712741852,27.660518646240234,0.1841001808643341,3.65625,0.5226473808288574,485.4894104003906,485.4894104003906,,,,,,,
2945,1783430500.3449426,,,5.6318359375,3.8671875,1.7646484375,5.6318359375,,,,,,,,,,,,,,,,,
2950,1783430501.0565772,,,,,,,487.0024719238281,22.359375,0.767520546913147,0.11558361351490021,29.453392028808594,0.1907181441783905,3.65625,0.4637266993522644,487.0024719238281,487.0024719238281,,,,,,,
2955,1783430501.6848466,,,6.0439453125,4.341796875,1.7021484375,6.0439453125,,,,,,,,,,,,,,,,,
2960,1783430502.400239,,,,,,,486.6525573730469,22.421875,0.7466524243354797,0.15672196447849274,29.55364990234375,0.18709921836853027,3.625,0.5245711207389832,486.6525573730469,486.6525573730469,,,,,,,
2965,1783430503.028681,,,5.841796875,4.1953125,1.646484375,5.841796875,,,,,,,,,,,,,,,,,
2970,1783430503.7405248,,,,,,,484.3565979003906,20.84375,0.7194377779960632,0.14024290442466736,27.587806701660156,0.18477196991443634,3.65625,0.5094374418258667,484.3565979003906,484.3565979003906,,,,,,,
2975,1783430504.37092,,,5.6796875,3.876953125,1.802734375,5.6796875,,,,,,,,,,,,,,,,,
2980,1783430505.082812,,,,,,,484.9135437011719,22.0625,0.7085458636283875,0.13960954546928406,29.617128372192383,0.18273647129535675,3.625,0.5520840883255005,484.9135437011719,484.9135437011719,,,,,,,
2985,1783430505.7127564,,,5.8857421875,4.201171875,1.6845703125,5.8857421875,,,,,,,,,,,,,,,,,
2990,1783430506.423399,,,,,,,484.47918701171875,22.109375,0.7322531938552856,0.13457857072353363,29.452335357666016,0.18635399639606476,3.625,0.522758424282074,484.47918701171875,484.47918701171875,,,,,,,
2995,1783430507.050515,,,5.7109375,4.09375,1.6171875,5.7109375,,,,,,,,,,,,,,,,,
3000,1783430507.762464,,,,,,,486.80078125,22.703125,0.7561662197113037,0.11872880905866623,29.017593383789062,0.18737220764160156,3.65625,0.47284457087516785,486.80078125,486.80078125,,,,,,,
3005,1783430508.390747,,,5.9072265625,4.0859375,1.8212890625,5.9072265625,,,,,,,,,,,,,,,,,
3010,1783430509.103698,,,,,,,478.3184509277344,21.34375,0.6999779939651489,0.13350915908813477,27.472209930419922,0.18008668720722198,3.625,0.48648130893707275,478.3184509277344,478.3184509277344,,,,,,,
3015,1783430509.73106,,,5.6259765625,3.958984375,1.6669921875,5.6259765625,,,,,,,,,,,,,,,,,
3020,1783430510.4418063,,,,,,,491.7252197265625,22.296875,0.7238680124282837,0.141573965549469,30.73516273498535,0.18423974514007568,3.65625,0.5657217502593994,491.7252197265625,491.7252197265625,,,,,,,
3025,1783430511.0701938,,,5.501953125,3.830078125,1.671875,5.501953125,,,,,,,,,,,,,,,,,
3030,1783430511.781446,,,,,,,487.7452087402344,22.140625,0.7351903319358826,0.1272461712360382,29.46575355529785,0.1854918748140335,3.65625,0.5107123851776123,487.7452087402344,487.7452087402344,,,,,,,
3035,1783430512.409476,,,5.830078125,4.01953125,1.810546875,5.830078125,,,,,,,,,,,,,,,,,
3040,1783430513.120938,,,,,,,478.4208068847656,20.921875,0.7130653858184814,0.1253109723329544,27.668346405029297,0.18113316595554352,3.625,0.4878365397453308,478.4208068847656,478.4208068847656,,,,,,,
3045,1783430513.7513075,,,5.2421875,3.587890625,1.654296875,5.2421875,,,,,,,,,,,,,,,,,
3050,1783430514.4640965,,,,,,,491.464111328125,22.984375,0.7556463479995728,0.16433675587177277,30.14349937438965,0.18804168701171875,3.625,0.5883359313011169,491.464111328125,491.464111328125,,,,,,,
3055,1783430515.0933645,,,6.298828125,4.43359375,1.865234375,6.298828125,,,,,,,,,,,,,,,,,
3060,1783430515.804508,,,,,,,489.64691162109375,21.03125,0.7525754570960999,0.144392728805542,29.733013153076172,0.1873512864112854,3.65625,0.5352944135665894,489.64691162109375,489.64691162109375,,,,,,,
3065,1783430516.4320745,,,5.955078125,4.158203125,1.796875,5.955078125,,,,,,,,,,,,,,,,,
3070,1783430517.1451068,,,,,,,485.8366394042969,22.0,0.7249252200126648,0.11878473311662674,28.93840217590332,0.1823049634695053,3.65625,0.5050565004348755,485.8366394042969,485.8366394042969,,,,,,,
3075,1783430517.7716267,,,6.0947265625,4.353515625,1.7412109375,6.0947265625,,,,,,,,,,,,,,,,,
3080,1783430518.4847507,,,,,,,487.2925720214844,22.078125,0.7543541193008423,0.14649128913879395,29.368431091308594,0.189747616648674,3.625,0.5504298210144043,487.2925720214844,487.2925720214844,,,,,,,
3085,1783430519.1145282,,,5.9716796875,4.388671875,1.5830078125,5.9716796875,,,,,,,,,,,,,,,,,
3090,1783430519.8282356,,,,,,,486.3726501464844,22.8125,0.7797689437866211,0.12315559387207031,30.444936752319336,0.1895509511232376,3.625,0.4878630042076111,486.3726501464844,486.3726501464844,,,,,,,
3095,1783430520.4556777,,,5.9267578125,4.158203125,1.7685546875,5.9267578125,,,,,,,,,,,,,,,,,
3100,1783430521.1669352,,,,,,,488.19970703125,22.484375,0.7343264818191528,0.1322285532951355,28.756000518798828,0.18401898443698883,3.65625,0.5262999534606934,488.19970703125,488.19970703125,,,,,,,
3105,1783430521.7944973,,,5.607421875,3.869140625,1.73828125,5.607421875,,,,,,,,,,,,,,,,,
3110,1783430522.5005794,,,,,,,482.8003234863281,22.296875,0.7204920649528503,0.12663903832435608,28.34811782836914,0.18461927771568298,3.625,0.527256965637207,482.8003234863281,482.8003234863281,,,,,,,
3115,1783430523.1248198,,,5.833984375,4.111328125,1.72265625,5.833984375,,,,,,,,,,,,,,,,,
3120,1783430523.8008823,,,,,,,475.9246826171875,17.9765625,0.7797678709030151,0.12877681851387024,24.67162322998047,0.19036360085010529,3.625,0.48501408100128174,475.9246826171875,475.9246826171875,,,,,,,
3120,1783430525.1913383,,,,,,,,,,,,,,,,,437.1638171386719,0.7321989172697068,0.14939786091446877,0.18317363917827606,3.633450186252594,0.5756472846865655,437.1638171386719
3120,1783430526.476449,1278.9106019999963,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
3120,1783430527.7431476,1261.9241410000086,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
3125,1783430528.4182596,,,6.53515625,4.6796875,1.85546875,6.53515625,,,,,,,,,,,,,,,,,
3130,1783430529.128329,,,,,,,474.7939147949219,21.546875,0.7076626420021057,0.09731440246105194,27.658639907836914,0.1803741157054901,3.625,0.4277247190475464,474.7939147949219,474.7939147949219,,,,,,,
3135,1783430529.7538004,,,6.19140625,4.421875,1.76953125,6.19140625,,,,,,,,,,,,,,,,,
3140,1783430530.4635534,,,,,,,477.38677978515625,21.9375,0.7249346971511841,0.10425454378128052,28.60018539428711,0.18329781293869019,3.625,0.42860281467437744,477.38677978515625,477.38677978515625,,,,,,,
3145,1783430531.091191,,,5.6982421875,3.970703125,1.7275390625,5.6982421875,,,,,,,,,,,,,,,,,
3150,1783430531.8146293,,,,,,,482.3566589355469,21.984375,0.7238432765007019,0.13018473982810974,28.970767974853516,0.1849682480096817,3.625,0.5032597780227661,482.3566589355469,482.3566589355469,,,,,,,
3155,1783430532.4472659,,,5.68359375,4.0234375,1.66015625,5.68359375,,,,,,,,,,,,,,,,,
3160,1783430533.1596467,,,,,,,485.35162353515625,21.78125,0.7476825714111328,0.1280992478132248,28.048355102539062,0.18418732285499573,3.65625,0.48496460914611816,485.35162353515625,485.35162353515625,,,,,,,
3165,1783430533.7875113,,,5.9619140625,4.203125,1.7587890625,5.9619140625,,,,,,,,,,,,,,,,,
3170,1783430534.4993806,,,,,,,487.02105712890625,22.703125,0.7367326617240906,0.140504851937294,29.820892333984375,0.18820390105247498,3.625,0.5456039309501648,487.02105712890625,487.02105712890625,,,,,,,
3175,1783430535.1275852,,,6.20703125,4.33984375,1.8671875,6.20703125,,,,,,,,,,,,,,,,,
3180,1783430535.8406978,,,,,,,482.8104248046875,21.859375,0.7233160138130188,0.11747731268405914,29.940765380859375,0.1829395443201065,3.625,0.5098291635513306,482.8104248046875,482.8104248046875,,,,,,,
3185,1783430536.4678996,,,6.037109375,4.244140625,1.79296875,6.037109375,,,,,,,,,,,,,,,,,
3190,1783430537.179289,,,,,,,481.21197509765625,23.109375,0.7461817264556885,0.10563870519399643,29.22191619873047,0.18451212346553802,3.625,0.44990426301956177,481.21197509765625,481.21197509765625,,,,,,,
3195,1783430537.806712,,,6.2578125,4.3203125,1.9375,6.2578125,,,,,,,,,,,,,,,,,
3200,1783430538.5179758,,,,,,,482.598388671875,22.296875,0.7392642498016357,0.12215976417064667,28.698959350585938,0.1871079057455063,3.625,0.4981907606124878,482.598388671875,482.598388671875,,,,,,,
3205,1783430539.1459596,,,6.3095703125,4.42578125,1.8837890625,6.3095703125,,,,,,,,,,,,,,,,,
3210,1783430539.871271,,,,,,,494.4424743652344,23.890625,0.7946297526359558,0.13061879575252533,31.416507720947266,0.19150376319885254,3.65625,0.5084779262542725,494.4424743652344,494.4424743652344,,,,,,,
3215,1783430540.4983366,,,5.9140625,4.203125,1.7109375,5.9140625,,,,,,,,,,,,,,,,,
3220,1783430541.2102973,,,,,,,480.76849365234375,21.0625,0.7160849571228027,0.10665864497423172,28.231399536132812,0.1808098554611206,3.65625,0.4514378011226654,480.76849365234375,480.76849365234375,,,,,,,
3225,1783430541.8382728,,,5.931640625,4.1953125,1.736328125,5.931640625,,,,,,,,,,,,,,,,,
3230,1783430542.5495112,,,,,,,486.21038818359375,22.65625,0.7638474106788635,0.1229315996170044,30.759380340576172,0.19023148715496063,3.625,0.4962061643600464,486.21038818359375,486.21038818359375,,,,,,,
3235,1783430543.1770146,,,5.759765625,4.03125,1.728515625,5.759765625,,,,,,,,,,,,,,,,,
3240,1783430543.8887532,,,,,,,476.87005615234375,21.9375,0.7164486646652222,0.10271651297807693,28.271757125854492,0.18285615742206573,3.625,0.4348859190940857,476.87005615234375,476.87005615234375,,,,,,,
3245,1783430544.518628,,,5.994140625,4.162109375,1.83203125,5.994140625,,,,,,,,,,,,,,,,,
3250,1783430545.2301834,,,,,,,488.4288024902344,22.609375,0.7462041974067688,0.12191855162382126,29.809335708618164,0.1850307583808899,3.65625,0.5026268362998962,488.4288024902344,488.4288024902344,,,,,,,
3255,1783430545.8579886,,,6.1669921875,4.396484375,1.7705078125,6.1669921875,,,,,,,,,,,,,,,,,
3260,1783430546.570173,,,,,,,479.4688720703125,21.09375,0.752699077129364,0.11400005221366882,27.522785186767578,0.18710756301879883,3.625,0.4762447774410248,479.4688720703125,479.4688720703125,,,,,,,
3265,1783430547.2009716,,,6.212890625,4.2890625,1.923828125,6.212890625,,,,,,,,,,,,,,,,,
3270,1783430547.9148376,,,,,,,483.02679443359375,22.109375,0.7471599578857422,0.12009063363075256,28.052154541015625,0.18568280339241028,3.625,0.5218507647514343,483.02679443359375,483.02679443359375,,,,,,,
3275,1783430548.5432458,,,6.3125,4.41015625,1.90234375,6.3125,,,,,,,,,,,,,,,,,
3280,1783430549.2534568,,,,,,,485.2638854980469,22.890625,0.7146201133728027,0.12762241065502167,29.717021942138672,0.18489189445972443,3.625,0.5430044531822205,485.2638854980469,485.2638854980469,,,,,,,
3285,1783430549.878699,,,5.9287109375,3.978515625,1.9501953125,5.9287109375,,,,,,,,,,,,,,,,,
3290,1783430550.6042423,,,,,,,489.11077880859375,22.75,0.793753445148468,0.12875548005104065,30.96845054626465,0.1935710310935974,3.625,0.5148608088493347,489.11077880859375,489.11077880859375,,,,,,,
3295,1783430551.2708476,,,6.986328125,5.01953125,1.966796875,6.986328125,,,,,,,,,,,,,,,,,
3300,1783430551.9861226,,,,,,,487.06683349609375,22.984375,0.7813438773155212,0.1286180317401886,30.468303680419922,0.19049839675426483,3.625,0.490965873003006,487.06683349609375,487.06683349609375,,,,,,,
3305,1783430552.6130655,,,5.7529296875,4.11328125,1.6396484375,5.7529296875,,,,,,,,,,,,,,,,,
3310,1783430553.3269954,,,,,,,483.4110412597656,20.71875,0.6990801692008972,0.14118319749832153,27.159704208374023,0.18077698349952698,3.65625,0.5241279006004333,483.4110412597656,483.4110412597656,,,,,,,
3315,1783430553.9558508,,,5.79296875,4.095703125,1.697265625,5.79296875,,,,,,,,,,,,,,,,,
3320,1783430554.6713033,,,,,,,484.4211730957031,21.921875,0.7330882549285889,0.1272704005241394,30.118200302124023,0.18672415614128113,3.625,0.5169414281845093,484.4211730957031,484.4211730957031,,,,,,,
3325,1783430555.301379,,,6.1201171875,4.25390625,1.8662109375,6.1201171875,,,,,,,,,,,,,,,,,
3330,1783430556.0171447,,,,,,,486.73687744140625,21.609375,0.7252307534217834,0.1358400285243988,28.933002471923828,0.18262723088264465,3.65625,0.5161799788475037,486.73687744140625,486.73687744140625,,,,,,,
3335,1783430556.647948,,,6.25390625,4.40625,1.84765625,6.25390625,,,,,,,,,,,,,,,,,
3340,1783430557.359408,,,,,,,492.9276428222656,21.984375,0.7703856825828552,0.1435834765434265,31.35355567932129,0.19048933684825897,3.65625,0.5308687686920166,492.9276428222656,492.9276428222656,,,,,,,
3345,1783430557.9913816,,,5.994140625,4.328125,1.666015625,5.994140625,,,,,,,,,,,,,,,,,
3350,1783430558.7044551,,,,,,,488.4300537109375,22.796875,0.7429631948471069,0.13206781446933746,28.979402542114258,0.18552015721797943,3.65625,0.5095319747924805,488.4300537109375,488.4300537109375,,,,,,,
3355,1783430559.3376021,,,6.005859375,4.185546875,1.8203125,6.005859375,,,,,,,,,,,,,,,,,
3360,1783430560.0520432,,,,,,,485.2383117675781,22.453125,0.7656210064888,0.13548196852207184,29.838523864746094,0.18966057896614075,3.625,0.48582911491394043,485.2383117675781,485.2383117675781,,,,,,,
3365,1783430560.6820016,,,5.83203125,4.0390625,1.79296875,5.83203125,,,,,,,,,,,,,,,,,
3370,1783430561.3981156,,,,,,,479.698974609375,21.71875,0.7347694039344788,0.09155237674713135,27.632415771484375,0.1848183274269104,3.65625,0.41881123185157776,479.698974609375,479.698974609375,,,,,,,
3375,1783430562.026425,,,6.41015625,4.568359375,1.841796875,6.41015625,,,,,,,,,,,,,,,,,
