step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
93410,train,1783143086.477222,111.42393493652344,111.42393493652344,111.42393493652344,91.85118103027344,1.957275390625,26.106264114379883,26.106264114379883,,,,
93415,train,1783143086.8923862,120.982177734375,120.982177734375,120.982177734375,101.802490234375,1.91796875,24.21291732788086,24.21291732788086,,,,
93420,train,1783143087.3061967,101.49628448486328,101.49628448486328,101.49628448486328,82.04315948486328,1.9453125,24.992605209350586,24.992605209350586,,,,
93425,train,1783143087.7186742,120.23919677734375,120.23919677734375,120.23919677734375,99.41400146484375,2.08251953125,26.849031448364258,26.849031448364258,,,,
93430,train,1783143088.1360705,84.99430084228516,84.99430084228516,84.99430084228516,66.55558013916016,1.8438720703125,30.926498413085938,30.926498413085938,,,,
93435,train,1783143088.549883,101.6302719116211,101.6302719116211,101.6302719116211,83.5882797241211,1.80419921875,20.820661544799805,20.820661544799805,,,,
93440,train,1783143088.961803,88.96453094482422,88.96453094482422,88.96453094482422,70.00212860107422,1.896240234375,16.569948196411133,16.569948196411133,,,,
93445,train,1783143089.375692,119.53845977783203,119.53845977783203,119.53845977783203,98.83045196533203,2.07080078125,16.61616325378418,16.61616325378418,,,,
93450,train,1783143089.8261888,105.9812240600586,105.9812240600586,105.9812240600586,86.7649154663086,1.921630859375,15.99555492401123,15.99555492401123,,,,
93455,train,1783143090.2380412,105.63170623779297,105.63170623779297,105.63170623779297,87.31749725341797,1.8314208984375,19.61667823791504,19.61667823791504,,,,
93460,train,1783143090.653001,97.25033569335938,97.25033569335938,97.25033569335938,76.60092163085938,2.06494140625,20.09885025024414,20.09885025024414,,,,
93465,train,1783143091.0647514,99.77671813964844,99.77671813964844,99.77671813964844,81.41612243652344,1.8360595703125,17.784238815307617,17.784238815307617,,,,
93470,train,1783143091.4790199,109.03455352783203,109.03455352783203,109.03455352783203,90.92420196533203,1.81103515625,24.79012680053711,24.79012680053711,,,,
93475,train,1783143091.893518,114.04058837890625,114.04058837890625,114.04058837890625,91.90191650390625,2.2138671875,30.247695922851562,30.247695922851562,,,,
93480,train,1783143092.3055823,126.73944854736328,126.73944854736328,126.73944854736328,107.37665557861328,1.936279296875,17.944326400756836,17.944326400756836,,,,
93485,train,1783143092.718925,116.30477905273438,116.30477905273438,116.30477905273438,96.17294311523438,2.01318359375,16.604209899902344,16.604209899902344,,,,
93490,train,1783143093.132754,111.41708374023438,111.41708374023438,111.41708374023438,92.72323608398438,1.869384765625,32.97300338745117,32.97300338745117,,,,
93495,train,1783143093.5537546,116.12294006347656,116.12294006347656,116.12294006347656,97.15565490722656,1.896728515625,29.90274429321289,29.90274429321289,,,,
93500,train,1783143094.0035272,114.2100830078125,114.2100830078125,114.2100830078125,92.4058837890625,2.180419921875,40.57707977294922,40.57707977294922,,,,
93505,train,1783143094.4192636,127.74876403808594,127.74876403808594,127.74876403808594,109.36863708496094,1.8380126953125,24.522022247314453,24.522022247314453,,,,
93510,train,1783143094.8363125,127.1462631225586,127.1462631225586,127.1462631225586,108.5696029663086,1.857666015625,17.78826332092285,17.78826332092285,,,,
93515,train,1783143095.2515788,100.01407623291016,100.01407623291016,100.01407623291016,77.83634185791016,2.2177734375,22.814563751220703,22.814563751220703,,,,
93520,train,1783143095.664197,116.05032348632812,116.05032348632812,116.05032348632812,94.55130004882812,2.14990234375,25.398723602294922,25.398723602294922,,,,
93525,train,1783143096.0803385,96.461669921875,96.461669921875,96.461669921875,77.294189453125,1.916748046875,28.84976577758789,28.84976577758789,,,,
93530,train,1783143096.495031,101.93040466308594,101.93040466308594,101.93040466308594,81.75218200683594,2.017822265625,25.674531936645508,25.674531936645508,,,,
93535,train,1783143096.9118385,104.36459350585938,104.36459350585938,104.36459350585938,85.03842163085938,1.9326171875,20.773651123046875,20.773651123046875,,,,
93540,train,1783143097.324968,104.85481262207031,104.85481262207031,104.85481262207031,85.83869934082031,1.901611328125,29.82569122314453,29.82569122314453,,,,
93545,train,1783143097.7363358,100.2451400756836,100.2451400756836,100.2451400756836,79.9179916381836,2.03271484375,23.663002014160156,23.663002014160156,,,,
93550,train,1783143098.1866271,96.4415512084961,96.4415512084961,96.4415512084961,78.7816390991211,1.7659912109375,19.848617553710938,19.848617553710938,,,,
93555,train,1783143098.5966587,98.68283081054688,98.68283081054688,98.68283081054688,79.23703002929688,1.944580078125,16.847593307495117,16.847593307495117,,,,
93560,train,1783143099.0108068,101.50215148925781,101.50215148925781,101.50215148925781,82.20039367675781,1.93017578125,23.263835906982422,23.263835906982422,,,,
93565,train,1783143099.4252334,121.18278503417969,121.18278503417969,121.18278503417969,100.54313659667969,2.06396484375,13.862628936767578,13.862628936767578,,,,
93570,train,1783143099.8391473,119.18559265136719,119.18559265136719,119.18559265136719,97.23979187011719,2.194580078125,19.146987915039062,19.146987915039062,,,,
93575,train,1783143100.2543643,131.18080139160156,131.18080139160156,131.18080139160156,112.07679748535156,1.910400390625,30.13651466369629,30.13651466369629,,,,
93580,train,1783143100.669476,97.31494140625,97.31494140625,97.31494140625,76.98291015625,2.033203125,26.161109924316406,26.161109924316406,,,,
93585,train,1783143101.082721,108.97264099121094,108.97264099121094,108.97264099121094,90.42649841308594,1.8546142578125,15.140755653381348,15.140755653381348,,,,
93590,train,1783143101.4916315,127.73875427246094,127.73875427246094,127.73875427246094,106.31297302246094,2.142578125,14.751718521118164,14.751718521118164,,,,
93595,train,1783143101.9033484,119.70391845703125,119.70391845703125,119.70391845703125,100.22149658203125,1.9482421875,24.371536254882812,24.371536254882812,,,,
93600,train,1783143102.3394835,118.62458801269531,118.62458801269531,118.62458801269531,98.81990051269531,1.98046875,18.119340896606445,18.119340896606445,,,,
93605,train,1783143102.840288,99.24671173095703,99.24671173095703,99.24671173095703,81.84436798095703,1.740234375,19.428112030029297,19.428112030029297,,,,
93610,train,1783143103.251988,102.87738037109375,102.87738037109375,102.87738037109375,83.82464599609375,1.9052734375,23.871305465698242,23.871305465698242,,,,
93615,train,1783143103.6633537,105.67265319824219,105.67265319824219,105.67265319824219,86.00224304199219,1.967041015625,16.711769104003906,16.711769104003906,,,,
93620,train,1783143104.074001,100.63899230957031,100.63899230957031,100.63899230957031,80.38020324707031,2.02587890625,19.048389434814453,19.048389434814453,,,,
93625,train,1783143104.4868147,106.69100952148438,106.69100952148438,106.69100952148438,85.84628295898438,2.08447265625,15.701826095581055,15.701826095581055,,,,
93630,train,1783143104.897248,113.51002502441406,113.51002502441406,113.51002502441406,92.60670471191406,2.09033203125,22.637449264526367,22.637449264526367,,,,
93635,train,1783143105.3102205,117.2304458618164,117.2304458618164,117.2304458618164,97.8578872680664,1.937255859375,15.323019027709961,15.323019027709961,,,,
93640,train,1783143105.72282,123.79782104492188,123.79782104492188,123.79782104492188,104.45211791992188,1.9345703125,24.7503719329834,24.7503719329834,,,,
93645,train,1783143106.1350062,98.58877563476562,98.58877563476562,98.58877563476562,80.11709594726562,1.84716796875,20.077587127685547,20.077587127685547,,,,
93650,train,1783143106.5802782,104.07371520996094,104.07371520996094,104.07371520996094,83.24363708496094,2.0830078125,24.820619583129883,24.820619583129883,,,,
93655,train,1783143106.9916668,108.21357727050781,108.21357727050781,108.21357727050781,89.92500305175781,1.828857421875,19.11376190185547,19.11376190185547,,,,
93660,train,1783143107.405458,105.29460144042969,105.29460144042969,105.29460144042969,86.62028503417969,1.867431640625,18.85165023803711,18.85165023803711,,,,
93665,train,1783143107.8167713,112.57481384277344,112.57481384277344,112.57481384277344,92.71641540527344,1.98583984375,21.139341354370117,21.139341354370117,,,,
93670,train,1783143108.2287295,126.5685806274414,126.5685806274414,126.5685806274414,104.2614517211914,2.230712890625,26.619443893432617,26.619443893432617,,,,
93675,train,1783143108.6419551,103.00249481201172,103.00249481201172,103.00249481201172,83.84477996826172,1.915771484375,17.33734130859375,17.33734130859375,,,,
93680,train,1783143109.05536,93.031005859375,93.031005859375,93.031005859375,74.300537109375,1.873046875,20.063840866088867,20.063840866088867,,,,
93685,train,1783143109.4697804,98.71832275390625,98.71832275390625,98.71832275390625,77.93707275390625,2.078125,20.09695053100586,20.09695053100586,,,,
93690,train,1783143109.884394,115.60263061523438,115.60263061523438,115.60263061523438,96.61581420898438,1.898681640625,19.419748306274414,19.419748306274414,,,,
93695,train,1783143110.2952318,110.86377716064453,110.86377716064453,110.86377716064453,89.47705841064453,2.138671875,20.543012619018555,20.543012619018555,,,,
93700,train,1783143110.7402625,105.57854461669922,105.57854461669922,105.57854461669922,85.87639617919922,1.97021484375,14.484729766845703,14.484729766845703,,,,
93705,train,1783143111.1499972,129.33706665039062,129.33706665039062,129.33706665039062,107.76969146728516,2.15673828125,35.435081481933594,35.435081481933594,,,,
93710,train,1783143111.5633357,89.1921615600586,89.1921615600586,89.1921615600586,70.9926986694336,1.8199462890625,22.00074005126953,22.00074005126953,,,,
93715,train,1783143111.976021,95.91426849365234,95.91426849365234,95.91426849365234,78.77437591552734,1.7139892578125,20.521591186523438,20.521591186523438,,,,
93720,train,1783143112.3888364,121.1642074584961,121.1642074584961,121.1642074584961,98.9840316772461,2.218017578125,24.393251419067383,24.393251419067383,,,,
93725,train,1783143112.8051655,100.91429901123047,100.91429901123047,100.91429901123047,79.96947479248047,2.094482421875,19.39741325378418,19.39741325378418,,,,
93730,train,1783143113.2160351,108.7841567993164,108.7841567993164,108.7841567993164,89.8083267211914,1.8975830078125,18.658151626586914,18.658151626586914,,,,
93735,train,1783143113.6294885,117.71503448486328,117.71503448486328,117.71503448486328,96.02802276611328,2.168701171875,14.632983207702637,14.632983207702637,,,,
93740,train,1783143114.0430584,101.8096694946289,101.8096694946289,101.8096694946289,84.0508804321289,1.77587890625,23.458486557006836,23.458486557006836,,,,
93745,train,1783143114.4631503,102.13838958740234,102.13838958740234,102.13838958740234,83.94991302490234,1.81884765625,27.83951187133789,27.83951187133789,,,,
93750,train,1783143114.912235,105.97172546386719,105.97172546386719,105.97172546386719,83.53031921386719,2.244140625,19.113964080810547,19.113964080810547,,,,
93755,train,1783143115.3266594,110.35401916503906,110.35401916503906,110.35401916503906,92.45606994628906,1.789794921875,25.095991134643555,25.095991134643555,,,,
93760,train,1783143115.73726,86.8287353515625,86.8287353515625,86.8287353515625,70.3980712890625,1.64306640625,22.92246437072754,22.92246437072754,,,,
93765,train,1783143116.1535897,91.56988525390625,91.56988525390625,91.56988525390625,72.48541259765625,1.908447265625,27.30100440979004,27.30100440979004,,,,
93770,train,1783143116.5705667,70.88873291015625,70.88873291015625,70.88873291015625,53.04327392578125,1.7845458984375,20.059362411499023,20.059362411499023,,,,
93775,train,1783143116.985603,105.4442138671875,105.4442138671875,105.4442138671875,84.7264404296875,2.07177734375,22.251413345336914,22.251413345336914,,,,
93780,train,1783143117.4001865,121.23216247558594,121.23216247558594,121.23216247558594,102.04393005371094,1.9188232421875,12.53596305847168,12.53596305847168,,,,
93785,train,1783143117.8136845,101.96290588378906,101.96290588378906,101.96290588378906,81.95558166503906,2.000732421875,19.974807739257812,19.974807739257812,,,,
93790,train,1783143118.2288747,108.8117446899414,108.8117446899414,108.8117446899414,90.3571548461914,1.845458984375,19.67684555053711,19.67684555053711,,,,
93795,train,1783143118.6444454,109.36488342285156,109.36488342285156,109.36488342285156,89.06214904785156,2.0302734375,20.965301513671875,20.965301513671875,,,,
93800,train,1783143119.0906336,107.17603302001953,107.17603302001953,107.17603302001953,86.38257598876953,2.079345703125,26.48166847229004,26.48166847229004,,,,
93805,train,1783143119.5028052,104.76849365234375,104.76849365234375,104.76849365234375,84.44866943359375,2.031982421875,17.530261993408203,17.530261993408203,,,,
93810,train,1783143119.9194522,110.59306335449219,110.59306335449219,110.59306335449219,91.54399108886719,1.9049072265625,19.913122177124023,19.913122177124023,,,,
93815,train,1783143120.334395,107.91644287109375,107.91644287109375,107.91644287109375,87.43304443359375,2.04833984375,27.950353622436523,27.950353622436523,,,,
93820,train,1783143120.747767,104.17367553710938,104.17367553710938,104.17367553710938,85.31381225585938,1.885986328125,15.812201499938965,15.812201499938965,,,,
93825,train,1783143121.1644301,90.65644836425781,90.65644836425781,90.65644836425781,70.45625305175781,2.02001953125,40.885459899902344,40.885459899902344,,,,
93830,train,1783143121.5793374,105.56355285644531,105.56355285644531,105.56355285644531,86.39485168457031,1.9168701171875,15.928511619567871,15.928511619567871,,,,
93835,train,1783143121.9940732,110.00923156738281,110.00923156738281,110.00923156738281,85.09468078613281,2.491455078125,32.496517181396484,32.496517181396484,,,,
93840,train,1783143122.4084105,106.5349349975586,106.5349349975586,106.5349349975586,87.9717025756836,1.8563232421875,45.86116027832031,45.86116027832031,,,,
93845,train,1783143122.8225145,96.4566879272461,96.4566879272461,96.4566879272461,78.1559066772461,1.830078125,18.619640350341797,18.619640350341797,,,,
93850,train,1783143123.2698598,104.55690002441406,104.55690002441406,104.55690002441406,85.16725158691406,1.93896484375,29.96068572998047,29.96068572998047,,,,
93855,train,1783143123.6839983,66.57278442382812,66.57278442382812,66.57278442382812,48.90799331665039,1.7664794921875,26.794511795043945,26.794511795043945,,,,
93860,train,1783143124.100671,94.05841064453125,94.05841064453125,94.05841064453125,74.80059814453125,1.92578125,43.68421173095703,43.68421173095703,,,,
93865,train,1783143124.515446,113.94889068603516,113.94889068603516,113.94889068603516,93.79752349853516,2.01513671875,15.748135566711426,15.748135566711426,,,,
93870,train,1783143124.929443,105.45092010498047,105.45092010498047,105.45092010498047,86.60082244873047,1.885009765625,14.64456558227539,14.64456558227539,,,,
