step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_amplitude,train_generator_loss_consistency,train_generator_loss_feature_matching,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_real_imaginary,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_loss_total,val_loss_amplitude,val_loss_consistency,val_loss_mel,val_loss_phase,val_loss_real_imaginary
860,train,1783387926.143654,478.55523681640625,478.55523681640625,478.55523681640625,14.625,0.6797036528587341,0.18815521895885468,9.28883171081543,0.25158587098121643,3.8125,0.49480924010276794,,,,,,,,,,,
865,train,1783387926.7163382,,,,,,,,,,,11.783203125,11.783203125,7.072265625,4.7109375,,,,,,,
870,train,1783387927.3566623,475.29241943359375,475.29241943359375,475.29241943359375,12.765625,0.6910660862922668,0.19241052865982056,9.222135543823242,0.26032617688179016,3.796875,0.48518913984298706,,,,,,,,,,,
875,train,1783387927.9254072,,,,,,,,,,,11.458984375,11.458984375,7.0078125,4.451171875,,,,,,,
880,train,1783387928.563538,477.1654357910156,477.1654357910156,477.1654357910156,12.7265625,0.6764382123947144,0.18481817841529846,9.02176284790039,0.2579610049724579,3.8125,0.5122743844985962,,,,,,,,,,,
885,train,1783387929.1309903,,,,,,,,,,,10.53271484375,10.53271484375,6.41162109375,4.12109375,,,,,,,
890,train,1783387929.7689943,475.88580322265625,475.88580322265625,475.88580322265625,11.7890625,0.7018001675605774,0.17895516753196716,10.02720832824707,0.2581247091293335,3.796875,0.507110059261322,,,,,,,,,,,
895,train,1783387930.3396904,,,,,,,,,,,11.6533203125,11.6533203125,6.8115234375,4.841796875,,,,,,,
900,train,1783387931.0142512,483.41552734375,483.41552734375,483.41552734375,12.5,0.7547353506088257,0.2079673856496811,9.748128890991211,0.26946550607681274,3.8125,0.5271075367927551,,,,,,,,,,,
905,train,1783387931.57719,,,,,,,,,,,11.1689453125,11.1689453125,6.619140625,4.5498046875,,,,,,,
910,train,1783387932.2151985,475.89227294921875,475.89227294921875,475.89227294921875,14.6328125,0.6976919770240784,0.16800162196159363,9.641674041748047,0.25651875138282776,3.796875,0.4692946970462799,,,,,,,,,,,
915,train,1783387932.7817671,,,,,,,,,,,11.005859375,11.005859375,6.73046875,4.275390625,,,,,,,
920,train,1783387933.420816,473.1738586425781,473.1738586425781,473.1738586425781,12.1015625,0.6878591775894165,0.16894222795963287,10.658220291137695,0.25170594453811646,3.796875,0.4562491476535797,,,,,,,,,,,
925,train,1783387933.9865336,,,,,,,,,,,11.3974609375,11.3974609375,6.6103515625,4.787109375,,,,,,,
930,train,1783387934.6246698,480.414794921875,480.414794921875,480.414794921875,17.0859375,0.7273851633071899,0.16885316371917725,9.962913513183594,0.26446500420570374,3.796875,0.46965092420578003,,,,,,,,,,,
935,train,1783387935.191437,,,,,,,,,,,12.47137451171875,12.47137451171875,7.83660888671875,4.634765625,,,,,,,
940,train,1783387935.8299742,474.8740539550781,474.8740539550781,474.8740539550781,15.1171875,0.6695189476013184,0.18494655191898346,9.135255813598633,0.24907439947128296,3.796875,0.4658288061618805,,,,,,,,,,,
945,train,1783387936.3925338,,,,,,,,,,,11.42919921875,11.42919921875,6.97412109375,4.455078125,,,,,,,
950,train,1783387937.0644486,473.8974304199219,473.8974304199219,473.8974304199219,11.4609375,0.6985672116279602,0.1786634922027588,9.651567459106445,0.25187838077545166,3.796875,0.48833364248275757,,,,,,,,,,,
955,train,1783387937.6306882,,,,,,,,,,,11.2666015625,11.2666015625,6.9921875,4.2744140625,,,,,,,
960,train,1783387938.2701087,478.8291931152344,478.8291931152344,478.8291931152344,14.59375,0.7336437702178955,0.1914602816104889,10.323512077331543,0.2637823820114136,3.796875,0.45360034704208374,,,,,,,,,,,
965,train,1783387938.83746,,,,,,,,,,,10.3046875,10.3046875,6.330078125,3.974609375,,,,,,,
970,train,1783387939.4719286,476.0447082519531,476.0447082519531,476.0447082519531,13.671875,0.6912769079208374,0.19002166390419006,10.653377532958984,0.2511768341064453,3.796875,0.46129071712493896,,,,,,,,,,,
975,train,1783387940.0383942,,,,,,,,,,,10.724609375,10.724609375,6.646484375,4.078125,,,,,,,
980,train,1783387940.6775963,477.3877258300781,477.3877258300781,477.3877258300781,13.6015625,0.7224906086921692,0.1976558119058609,11.188481330871582,0.26177164912223816,3.78125,0.47580814361572266,,,,,,,,,,,
985,train,1783387941.2455049,,,,,,,,,,,10.8076171875,10.8076171875,6.8740234375,3.93359375,,,,,,,
990,train,1783387941.8868163,475.8180236816406,475.8180236816406,475.8180236816406,12.953125,0.7371423840522766,0.16953018307685852,10.478647232055664,0.2511845529079437,3.796875,0.4507265090942383,,,,,,,,,,,
995,train,1783387942.4553616,,,,,,,,,,,10.05712890625,10.05712890625,6.31298828125,3.744140625,,,,,,,
1000,train,1783387943.128211,476.7569580078125,476.7569580078125,476.7569580078125,13.2265625,0.7104242444038391,0.19898147881031036,11.368112564086914,0.25067663192749023,3.796875,0.4435243010520935,,,,,,,,,,,
1000,validation,1783387980.3000107,,,,,,,,,,,,,,,457.7489581298828,457.7489581298828,0.705679903626442,0.2316707767546177,0.2634438514709473,3.790818741321564,0.5473628804087639
1005,train,1783387980.8763685,,,,,,,,,,,10.4052734375,10.4052734375,6.6025390625,3.802734375,,,,,,,
1010,train,1783387981.5116048,472.5061340332031,472.5061340332031,472.5061340332031,13.7578125,0.6956408619880676,0.16436347365379333,10.831615447998047,0.2543913722038269,3.78125,0.43930941820144653,,,,,,,,,,,
1015,train,1783387982.0754795,,,,,,,,,,,10.5625,10.5625,6.7216796875,3.8408203125,,,,,,,
1020,train,1783387982.7122934,476.76287841796875,476.76287841796875,476.76287841796875,13.5859375,0.6971678733825684,0.178566113114357,11.48050594329834,0.25639691948890686,3.78125,0.5055676698684692,,,,,,,,,,,
1025,train,1783387983.2783875,,,,,,,,,,,10.453125,10.453125,6.314453125,4.138671875,,,,,,,
1030,train,1783387983.9115763,472.0358581542969,472.0358581542969,472.0358581542969,12.46484375,0.6979453563690186,0.15653450787067413,10.933074951171875,0.25192829966545105,3.78125,0.46332401037216187,,,,,,,,,,,
1035,train,1783387984.4760342,,,,,,,,,,,11.177734375,11.177734375,7.2802734375,3.8974609375,,,,,,,
1040,train,1783387985.1123078,468.0859375,468.0859375,468.0859375,12.4921875,0.6701323986053467,0.14578108489513397,10.218976974487305,0.2465885579586029,3.78125,0.4347153902053833,,,,,,,,,,,
1045,train,1783387985.6797752,,,,,,,,,,,10.80859375,10.80859375,7.044921875,3.763671875,,,,,,,
1050,train,1783387986.3587754,474.08758544921875,474.08758544921875,474.08758544921875,11.9765625,0.7177372574806213,0.16200676560401917,10.85710334777832,0.25147783756256104,3.78125,0.496642529964447,,,,,,,,,,,
1055,train,1783387986.9238343,,,,,,,,,,,10.75,10.75,6.9921875,3.7578125,,,,,,,
1060,train,1783387987.5601478,477.0582580566406,477.0582580566406,477.0582580566406,13.421875,0.6846712827682495,0.1842859536409378,10.430265426635742,0.2501949369907379,3.796875,0.50765061378479,,,,,,,,,,,
1065,train,1783387988.1236742,,,,,,,,,,,10.48828125,10.48828125,6.5390625,3.94921875,,,,,,,
1070,train,1783387988.757214,479.1992492675781,479.1992492675781,479.1992492675781,14.234375,0.7073853611946106,0.18758055567741394,11.11759090423584,0.25632572174072266,3.796875,0.4897586703300476,,,,,,,,,,,
1075,train,1783387989.3233032,,,,,,,,,,,10.2724609375,10.2724609375,6.4658203125,3.806640625,,,,,,,
1080,train,1783387989.957989,482.64459228515625,482.64459228515625,482.64459228515625,13.25,0.732596218585968,0.21268266439437866,11.917672157287598,0.2519128620624542,3.796875,0.5245180130004883,,,,,,,,,,,
1085,train,1783387990.5227923,,,,,,,,,,,10.1123046875,10.1123046875,6.5009765625,3.611328125,,,,,,,
1090,train,1783387991.160094,477.5799865722656,477.5799865722656,477.5799865722656,15.15625,0.6858739256858826,0.18973097205162048,10.625358581542969,0.2536132335662842,3.78125,0.5107454657554626,,,,,,,,,,,
1095,train,1783387991.7225022,,,,,,,,,,,10.73046875,10.73046875,6.400390625,4.330078125,,,,,,,
1100,train,1783387992.3919609,476.2087707519531,476.2087707519531,476.2087707519531,12.56640625,0.7345953583717346,0.164482980966568,11.622549057006836,0.2614663541316986,3.78125,0.4843396246433258,,,,,,,,,,,
1105,train,1783387992.9529316,,,,,,,,,,,10.2958984375,10.2958984375,6.2978515625,3.998046875,,,,,,,
1110,train,1783387993.587585,468.94525146484375,468.94525146484375,468.94525146484375,13.01953125,0.6788901090621948,0.1532316654920578,10.566051483154297,0.2434573769569397,3.78125,0.4213031828403473,,,,,,,,,,,
1115,train,1783387994.151145,,,,,,,,,,,11.11279296875,11.11279296875,6.92138671875,4.19140625,,,,,,,
1120,train,1783387994.784093,478.8139343261719,478.8139343261719,478.8139343261719,15.15625,0.6820497512817383,0.17917299270629883,11.874464988708496,0.2488151490688324,3.78125,0.5295896530151367,,,,,,,,,,,
1125,train,1783387995.3474839,,,,,,,,,,,10.3603515625,10.3603515625,6.408203125,3.9521484375,,,,,,,
1130,train,1783387995.9824843,471.7397155761719,471.7397155761719,471.7397155761719,13.03125,0.7186367511749268,0.15535081923007965,10.229070663452148,0.24885334074497223,3.78125,0.4433680474758148,,,,,,,,,,,
1135,train,1783387996.5472214,,,,,,,,,,,10.87353515625,10.87353515625,6.80322265625,4.0703125,,,,,,,
1140,train,1783387997.1837,484.1593933105469,484.1593933105469,484.1593933105469,14.890625,0.7694970369338989,0.20794187486171722,11.757862091064453,0.27406489849090576,3.78125,0.5154049396514893,,,,,,,,,,,
1145,train,1783387997.7482595,,,,,,,,,,,10.69873046875,10.69873046875,6.78076171875,3.91796875,,,,,,,
1150,train,1783387998.4248054,476.34600830078125,476.34600830078125,476.34600830078125,12.09375,0.7172015905380249,0.18168652057647705,10.984312057495117,0.25832128524780273,3.78125,0.5154111385345459,,,,,,,,,,,
1155,train,1783387998.9862797,,,,,,,,,,,10.732421875,10.732421875,6.662109375,4.0703125,,,,,,,
1160,train,1783387999.6148508,476.803955078125,476.803955078125,476.803955078125,13.80078125,0.7007802128791809,0.19293352961540222,11.116307258605957,0.2507207691669464,3.78125,0.4974963665008545,,,,,,,,,,,
1165,train,1783388000.171955,,,,,,,,,,,10.8935546875,10.8935546875,6.5703125,4.3232421875,,,,,,,
1170,train,1783388000.7730746,473.3205261230469,473.3205261230469,473.3205261230469,12.6328125,0.7008954882621765,0.1780019998550415,11.038888931274414,0.24664686620235443,3.78125,0.466651976108551,,,,,,,,,,,
1175,train,1783388001.4194624,,,,,,,,,,,10.7421875,10.7421875,6.85546875,3.88671875,,,,,,,
1180,train,1783388002.0587413,474.820556640625,474.820556640625,474.820556640625,11.49609375,0.7160881757736206,0.1974039226770401,11.528045654296875,0.2521560788154602,3.78125,0.47427210211753845,,,,,,,,,,,
1185,train,1783388002.6387227,,,,,,,,,,,10.6328125,10.6328125,6.666015625,3.966796875,,,,,,,
1190,train,1783388003.2747886,473.3161315917969,473.3161315917969,473.3161315917969,12.8046875,0.6882924437522888,0.18250523507595062,10.534463882446289,0.24625727534294128,3.78125,0.48243409395217896,,,,,,,,,,,
1195,train,1783388003.84021,,,,,,,,,,,10.9716796875,10.9716796875,6.724609375,4.2470703125,,,,,,,
1200,train,1783388004.5202448,471.0640563964844,471.0640563964844,471.0640563964844,12.140625,0.6927379965782166,0.1564585268497467,10.466255187988281,0.2427576333284378,3.75,0.5182056427001953,,,,,,,,,,,
1205,train,1783388005.0867963,,,,,,,,,,,10.54931640625,10.54931640625,6.45751953125,4.091796875,,,,,,,
1210,train,1783388005.7241716,471.4190673828125,471.4190673828125,471.4190673828125,16.28125,0.6519948840141296,0.15991181135177612,10.879865646362305,0.24369476735591888,3.75,0.4612411856651306,,,,,,,,,,,
1215,train,1783388006.2936277,,,,,,,,,,,10.46875,10.46875,6.380859375,4.087890625,,,,,,,
1220,train,1783388006.9317453,473.2621765136719,473.2621765136719,473.2621765136719,14.8515625,0.7262431383132935,0.15096041560173035,9.96515941619873,0.2559649646282196,3.78125,0.43228626251220703,,,,,,,,,,,
1225,train,1783388007.4996977,,,,,,,,,,,10.923828125,10.923828125,6.966796875,3.95703125,,,,,,,
1230,train,1783388008.1362045,476.2370910644531,476.2370910644531,476.2370910644531,12.734375,0.723076343536377,0.17747142910957336,9.946195602416992,0.24939870834350586,3.78125,0.529087483882904,,,,,,,,,,,
1235,train,1783388008.7024627,,,,,,,,,,,11.19189453125,11.19189453125,6.7919921875,4.39990234375,,,,,,,
1240,train,1783388009.3398414,468.5729675292969,468.5729675292969,468.5729675292969,11.6171875,0.6571646928787231,0.16847382485866547,9.025197982788086,0.23930661380290985,3.78125,0.4890674352645874,,,,,,,,,,,
1245,train,1783388009.9063268,,,,,,,,,,,10.068359375,10.068359375,6.107421875,3.9609375,,,,,,,
1250,train,1783388010.5847094,470.6274108886719,470.6274108886719,470.6274108886719,12.66015625,0.6936067342758179,0.17110967636108398,10.954950332641602,0.24683958292007446,3.75,0.46649524569511414,,,,,,,,,,,
1255,train,1783388011.1503654,,,,,,,,,,,10.4228515625,10.4228515625,6.2275390625,4.1953125,,,,,,,
1260,train,1783388011.7855556,473.45916748046875,473.45916748046875,473.45916748046875,16.8515625,0.6514460444450378,0.16372358798980713,9.55101203918457,0.24192242324352264,3.78125,0.47749924659729004,,,,,,,,,,,
1265,train,1783388012.3514419,,,,,,,,,,,10.732421875,10.732421875,6.716796875,4.015625,,,,,,,
1270,train,1783388012.9878972,473.7491149902344,473.7491149902344,473.7491149902344,12.3203125,0.7192885279655457,0.1723661571741104,11.41283893585205,0.25226056575775146,3.75,0.5008842945098877,,,,,,,,,,,
1275,train,1783388013.553705,,,,,,,,,,,11.1005859375,11.1005859375,6.66796875,4.4326171875,,,,,,,
1280,train,1783388014.1879737,465.1838073730469,465.1838073730469,465.1838073730469,11.7734375,0.6556915640830994,0.16699650883674622,9.096988677978516,0.23986971378326416,3.75,0.4555177688598633,,,,,,,,,,,
1285,train,1783388014.7530835,,,,,,,,,,,11.3486328125,11.3486328125,6.7451171875,4.603515625,,,,,,,
1290,train,1783388015.388986,472.3396301269531,472.3396301269531,472.3396301269531,12.8203125,0.7008897066116333,0.1709328591823578,11.194324493408203,0.24236251413822174,3.75,0.493036687374115,,,,,,,,,,,
1295,train,1783388015.9545128,,,,,,,,,,,10.7646484375,10.7646484375,6.6240234375,4.140625,,,,,,,
1300,train,1783388016.626968,469.6104736328125,469.6104736328125,469.6104736328125,12.7109375,0.6854076385498047,0.16608422994613647,10.535951614379883,0.251528799533844,3.75,0.46061497926712036,,,,,,,,,,,
1305,train,1783388017.190192,,,,,,,,,,,10.328125,10.328125,6.4609375,3.8671875,,,,,,,
1310,train,1783388017.8265712,475.5884704589844,475.5884704589844,475.5884704589844,12.0,0.7028117775917053,0.2063421756029129,10.551764488220215,0.24662604928016663,3.78125,0.5117024183273315,,,,,,,,,,,
1315,train,1783388018.3922215,,,,,,,,,,,11.123046875,11.123046875,6.81640625,4.306640625,,,,,,,
1320,train,1783388019.0276635,470.9549255371094,470.9549255371094,470.9549255371094,12.9296875,0.7086401581764221,0.15595225989818573,10.84824275970459,0.24664466083049774,3.75,0.4704742431640625,,,,,,,,,,,
1325,train,1783388019.593418,,,,,,,,,,,10.908203125,10.908203125,6.611328125,4.296875,,,,,,,
1330,train,1783388020.236058,470.44598388671875,470.44598388671875,470.44598388671875,13.0390625,0.6864720582962036,0.18638072907924652,9.438301086425781,0.24845445156097412,3.75,0.4779956042766571,,,,,,,,,,,
1335,train,1783388020.8026547,,,,,,,,,,,11.42333984375,11.42333984375,6.744140625,4.67919921875,,,,,,,
1340,train,1783388021.442156,471.1625671386719,471.1625671386719,471.1625671386719,12.34375,0.6875817179679871,0.18218645453453064,10.37838363647461,0.2477920800447464,3.75,0.49222737550735474,,,,,,,,,,,
1345,train,1783388022.011096,,,,,,,,,,,10.732421875,10.732421875,6.66015625,4.072265625,,,,,,,
1350,train,1783388022.687107,468.80352783203125,468.80352783203125,468.80352783203125,12.3671875,0.6882038116455078,0.1503935158252716,11.166869163513184,0.2413024604320526,3.75,0.4594218134880066,,,,,,,,,,,
1355,train,1783388023.2497427,,,,,,,,,,,11.38671875,11.38671875,6.556640625,4.830078125,,,,,,,
1360,train,1783388023.8870273,464.49884033203125,464.49884033203125,464.49884033203125,11.6875,0.6418858170509338,0.16115792095661163,9.59929084777832,0.23601557314395905,3.75,0.45454177260398865,,,,,,,,,,,
1365,train,1783388024.4506352,,,,,,,,,,,10.912109375,10.912109375,6.390625,4.521484375,,,,,,,
1370,train,1783388025.0883293,465.3782043457031,465.3782043457031,465.3782043457031,11.66796875,0.6465663909912109,0.16439753770828247,9.693617820739746,0.24105051159858704,3.75,0.45946627855300903,,,,,,,,,,,
1375,train,1783388025.6574285,,,,,,,,,,,10.9423828125,10.9423828125,6.5107421875,4.431640625,,,,,,,
1380,train,1783388026.2990308,470.8583068847656,470.8583068847656,470.8583068847656,13.15625,0.6872411966323853,0.17787852883338928,9.666749954223633,0.24753399193286896,3.75,0.48813068866729736,,,,,,,,,,,
1385,train,1783388026.8785372,,,,,,,,,,,10.51953125,10.51953125,6.40625,4.11328125,,,,,,,
1390,train,1783388027.5252492,464.5151672363281,464.5151672363281,464.5151672363281,12.3125,0.6520137190818787,0.1381177306175232,9.77534294128418,0.24484741687774658,3.75,0.4411846399307251,,,,,,,,,,,
1395,train,1783388028.0987828,,,,,,,,,,,11.33251953125,11.33251953125,6.82666015625,4.505859375,,,,,,,
1400,train,1783388028.7785132,471.22918701171875,471.22918701171875,471.22918701171875,13.8984375,0.6925057768821716,0.1735159009695053,9.796856880187988,0.24376727640628815,3.75,0.47985339164733887,,,,,,,,,,,
1405,train,1783388029.3463938,,,,,,,,,,,11.412109375,11.412109375,6.896484375,4.515625,,,,,,,
1410,train,1783388029.9859333,474.01422119140625,474.01422119140625,474.01422119140625,11.99609375,0.711819589138031,0.18130189180374146,10.900705337524414,0.24447739124298096,3.75,0.5316764116287231,,,,,,,,,,,
1415,train,1783388030.5554688,,,,,,,,,,,11.1845703125,11.1845703125,6.603515625,4.5810546875,,,,,,,
1420,train,1783388031.1956475,471.9732666015625,471.9732666015625,471.9732666015625,12.93359375,0.7103399634361267,0.18047800660133362,10.133769035339355,0.25339657068252563,3.75,0.4759170711040497,,,,,,,,,,,
1425,train,1783388031.7632425,,,,,,,,,,,10.9169921875,10.9169921875,6.314453125,4.6025390625,,,,,,,
1430,train,1783388032.3994417,463.4652099609375,463.4652099609375,463.4652099609375,11.4921875,0.6525282263755798,0.13465221226215363,9.703605651855469,0.23700913786888123,3.75,0.44846370816230774,,,,,,,,,,,
1435,train,1783388032.9665663,,,,,,,,,,,10.9111328125,10.9111328125,6.568359375,4.3427734375,,,,,,,
1440,train,1783388033.6076708,472.37335205078125,472.37335205078125,472.37335205078125,13.546875,0.6855630874633789,0.1897600144147873,10.321138381958008,0.24372507631778717,3.75,0.49218156933784485,,,,,,,,,,,
1445,train,1783388034.1734943,,,,,,,,,,,10.7666015625,10.7666015625,6.3505859375,4.416015625,,,,,,,
1450,train,1783388034.850403,470.6235656738281,470.6235656738281,470.6235656738281,14.3984375,0.6857259273529053,0.17070165276527405,9.509326934814453,0.24097931385040283,3.75,0.47405552864074707,,,,,,,,,,,
