step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
92630,train,1783186374.1546478,9.636260183510157e-05,9.636260183510157e-05,20.051916122436523,20.051916122436523,20.051916122436523,1.837480068206787,1.0034587383270264,1.8369873762130737,1.0676287412643433,0.25337210297584534,3.4967408180236816,3.4967408180236816,2.140839099884033,1.3559015989303589,,
92635,train,1783186376.4520538,9.636240911005208e-05,9.636240911005208e-05,19.63419532775879,19.63419532775879,19.63419532775879,1.781252145767212,0.989570140838623,1.8861106634140015,1.0099380016326904,0.2460283637046814,3.3779191970825195,3.3779191970825195,2.0571658611297607,1.3207533359527588,,
92640,train,1783186378.7525184,9.636221638538804e-05,9.636221638538804e-05,19.91500473022461,19.91500473022461,19.91500473022461,1.9249515533447266,0.9586575031280518,1.901968002319336,1.0011569261550903,0.24944770336151123,3.3885746002197266,3.3885746002197266,2.048724889755249,1.3398497104644775,,
92645,train,1783186381.0666616,9.636202366110943e-05,9.636202366110943e-05,20.182331085205078,20.182331085205078,20.182331085205078,1.7018439769744873,0.9482718706130981,1.8436863422393799,1.0698261260986328,0.2601153254508972,3.468139171600342,3.468139171600342,2.162775993347168,1.3053632974624634,,
92650,train,1783186383.4314497,9.636183093721629e-05,9.636183093721629e-05,20.180143356323242,20.180143356323242,20.180143356323242,1.8709979057312012,0.990641713142395,1.8067970275878906,0.9858314990997314,0.2607388496398926,3.420469045639038,3.420469045639038,2.105761766433716,1.3147072792053223,,
92655,train,1783186385.7309837,9.636163821370859e-05,9.636163821370859e-05,21.210458755493164,21.210458755493164,21.210458755493164,1.8283300399780273,0.9113339185714722,1.855663776397705,1.006341814994812,0.28326183557510376,3.392664909362793,3.392664909362793,2.0758743286132812,1.3167906999588013,,
92660,train,1783186388.0444248,9.636144549058634e-05,9.636144549058634e-05,20.284683227539062,20.284683227539062,20.284683227539062,1.7514179944992065,0.9798547029495239,1.8774868249893188,0.9789057970046997,0.2631250321865082,3.464604616165161,3.464604616165161,2.1068661212921143,1.3577384948730469,,
92665,train,1783186390.342981,9.636125276784953e-05,9.636125276784953e-05,20.022130966186523,20.022130966186523,20.022130966186523,1.7530092000961304,0.9592546224594116,1.816888451576233,1.0385123491287231,0.2577570378780365,3.480966091156006,3.480966091156006,2.1684672832489014,1.312498688697815,,
92670,train,1783186392.6330085,9.636106004549816e-05,9.636106004549816e-05,20.006521224975586,20.006521224975586,20.006521224975586,1.6051220893859863,0.8756277561187744,1.6312233209609985,0.938159167766571,0.2752668261528015,3.5380287170410156,3.5380287170410156,2.1955175399780273,1.3425112962722778,,
92675,train,1783186394.935237,9.636086732353224e-05,9.636086732353224e-05,20.423494338989258,20.423494338989258,20.423494338989258,1.7781223058700562,1.047916054725647,1.8628833293914795,1.0190963745117188,0.2629666030406952,3.4932942390441895,3.4932942390441895,2.1515417098999023,1.341752529144287,,
92680,train,1783186397.2369897,9.636067460195177e-05,9.636067460195177e-05,20.082374572753906,20.082374572753906,20.082374572753906,1.9112035036087036,0.9363712072372437,1.9034667015075684,1.0053160190582275,0.2537163197994232,3.3904776573181152,3.3904776573181152,2.0821056365966797,1.308371901512146,,
92685,train,1783186399.5403154,9.636048188075674e-05,9.636048188075674e-05,19.873714447021484,19.873714447021484,19.873714447021484,1.7568718194961548,1.008882999420166,1.8200619220733643,1.044021487236023,0.25288429856300354,3.4772934913635254,3.4772934913635254,2.1471550464630127,1.3301383256912231,,
92690,train,1783186401.8490772,9.636028915994715e-05,9.636028915994715e-05,19.98702049255371,19.98702049255371,19.98702049255371,1.7635490894317627,0.9967503547668457,1.7540827989578247,0.9818992614746094,0.26121681928634644,3.4987685680389404,3.4987685680389404,2.1575241088867188,1.3412444591522217,,
92695,train,1783186404.149691,9.6360096439523e-05,9.6360096439523e-05,20.743675231933594,20.743675231933594,20.743675231933594,1.9121453762054443,0.9944350719451904,1.8859463930130005,0.9694472551345825,0.26947352290153503,3.3405203819274902,3.3405203819274902,2.0017244815826416,1.3387960195541382,,
92700,train,1783186406.5222707,9.635990371948429e-05,9.635990371948429e-05,22.010692596435547,22.010692596435547,22.010692596435547,1.8967281579971313,0.994313657283783,1.9481940269470215,1.0769293308258057,0.2904311716556549,3.507859468460083,3.507859468460083,2.163877487182617,1.3439819812774658,,
92705,train,1783186408.824915,9.635971099983102e-05,9.635971099983102e-05,21.956424713134766,21.956424713134766,21.956424713134766,1.804051160812378,0.9635406732559204,1.75108802318573,1.0510282516479492,0.30188000202178955,3.569227695465088,3.569227695465088,2.264681100845337,1.304546594619751,,
92710,train,1783186411.1264367,9.635951828056319e-05,9.635951828056319e-05,20.525320053100586,20.525320053100586,20.525320053100586,1.705025553703308,0.9944148063659668,1.738620400428772,0.9821399450302124,0.2752079963684082,3.4761154651641846,3.4761154651641846,2.1521825790405273,1.3239328861236572,,
92715,train,1783186413.4277778,9.63593255616808e-05,9.63593255616808e-05,20.379966735839844,20.379966735839844,20.379966735839844,1.8861333131790161,0.9118452072143555,1.784840703010559,0.9656050801277161,0.26846885681152344,3.5022096633911133,3.5022096633911133,2.151681900024414,1.3505277633666992,,
92720,train,1783186415.7192733,9.635913284318384e-05,9.635913284318384e-05,21.359085083007812,21.359085083007812,21.359085083007812,1.8371683359146118,1.0265576839447021,1.8572624921798706,1.021644115447998,0.2830565869808197,3.4841694831848145,3.4841694831848145,2.1667871475219727,1.3173822164535522,,
92725,train,1783186418.0181642,9.635894012507233e-05,9.635894012507233e-05,21.148555755615234,21.148555755615234,21.148555755615234,1.7238545417785645,0.9443016052246094,1.8629186153411865,1.0300809144973755,0.28209778666496277,3.460463523864746,3.460463523864746,2.1361536979675293,1.3243098258972168,,
92730,train,1783186420.3137305,9.635874740734625e-05,9.635874740734625e-05,20.27960205078125,20.27960205078125,20.27960205078125,1.7442054748535156,0.9214276075363159,1.8005914688110352,1.0310461521148682,0.2655709385871887,3.6462721824645996,3.6462721824645996,2.2742645740509033,1.3720074892044067,,
92735,train,1783186422.6098964,9.63585546900056e-05,9.63585546900056e-05,20.672229766845703,20.672229766845703,20.672229766845703,1.7614009380340576,1.042805790901184,1.7885770797729492,0.9753619432449341,0.2742254436016083,3.5174131393432617,3.5174131393432617,2.173635482788086,1.3437776565551758,,
92740,train,1783186424.9145725,9.635836197305038e-05,9.635836197305038e-05,21.055870056152344,21.055870056152344,21.055870056152344,1.8694730997085571,1.0743262767791748,1.8671027421951294,1.0660223960876465,0.2721293270587921,3.453333854675293,3.453333854675293,2.147561550140381,1.305772304534912,,
92745,train,1783186427.2195923,9.63581692564806e-05,9.63581692564806e-05,20.192949295043945,20.192949295043945,20.192949295043945,1.981400728225708,1.0567371845245361,1.8252614736557007,0.9815282821655273,0.2564718425273895,3.433471202850342,3.433471202850342,2.1032238006591797,1.330247402191162,,
92750,train,1783186429.5678525,9.635797654029626e-05,9.635797654029626e-05,19.954185485839844,19.954185485839844,19.954185485839844,1.8687678575515747,0.975274920463562,1.8573033809661865,0.9615906476974487,0.2549412250518799,3.469971179962158,3.469971179962158,2.128829002380371,1.341142177581787,,
92755,train,1783186431.8689053,9.635778382449735e-05,9.635778382449735e-05,20.477113723754883,20.477113723754883,20.477113723754883,1.822523593902588,0.8978579044342041,1.8300471305847168,1.0274643898010254,0.2675935626029968,3.5087409019470215,3.5087409019470215,2.199713706970215,1.3090273141860962,,
92760,train,1783186434.172342,9.635759110908387e-05,9.635759110908387e-05,21.395118713378906,21.395118713378906,21.395118713378906,1.9460835456848145,1.051763892173767,1.9090737104415894,1.0709213018417358,0.27638405561447144,3.488088607788086,3.488088607788086,2.1745755672454834,1.3135130405426025,,
92765,train,1783186436.4754279,9.635739839405582e-05,9.635739839405582e-05,19.181119918823242,19.181119918823242,19.181119918823242,1.7018415927886963,0.9900743365287781,1.7385063171386719,0.9829848408699036,0.24547161161899567,3.4878363609313965,3.4878363609313965,2.1298141479492188,1.3580222129821777,,
92770,train,1783186438.7811074,9.63572056794132e-05,9.63572056794132e-05,20.43701934814453,20.43701934814453,20.43701934814453,1.9309868812561035,1.0024563074111938,1.865680456161499,1.0153741836547852,0.26092150807380676,3.4594461917877197,3.4594461917877197,2.137364149093628,1.3220820426940918,,
92775,train,1783186441.087789,9.635701296515601e-05,9.635701296515601e-05,19.416959762573242,19.416959762573242,19.416959762573242,1.813599944114685,0.9706251621246338,1.721271276473999,0.96736079454422,0.2501215636730194,3.493886947631836,3.493886947631836,2.1701302528381348,1.3237565755844116,,
92780,train,1783186443.39141,9.635682025128424e-05,9.635682025128424e-05,20.578481674194336,20.578481674194336,20.578481674194336,1.6548130512237549,1.0684654712677002,1.8043313026428223,1.0382052659988403,0.27044734358787537,3.5023274421691895,3.5023274421691895,2.1865365505218506,1.3157910108566284,,
92785,train,1783186445.701585,9.63566275377979e-05,9.63566275377979e-05,19.54041290283203,19.54041290283203,19.54041290283203,1.7703877687454224,0.9287128448486328,1.7356863021850586,1.0020027160644531,0.2525763213634491,3.474923849105835,3.474923849105835,2.1495163440704346,1.3254075050354004,,
92790,train,1783186447.999938,9.635643482469698e-05,9.635643482469698e-05,19.857990264892578,19.857990264892578,19.857990264892578,1.8077962398529053,0.9400665760040283,1.6837201118469238,0.9081083536148071,0.26503267884254456,3.510272264480591,3.510272264480591,2.1634910106658936,1.3467812538146973,,
92795,train,1783186450.3011484,9.63562421119815e-05,9.63562421119815e-05,19.980669021606445,19.980669021606445,19.980669021606445,1.7392576932907104,1.019188642501831,1.7288448810577393,1.0697790384292603,0.2583327889442444,3.5404181480407715,3.5404181480407715,2.2311770915985107,1.3092410564422607,,
92800,train,1783186452.6418471,9.635604939965144e-05,9.635604939965144e-05,20.150087356567383,20.150087356567383,20.150087356567383,1.7170429229736328,0.85992032289505,1.613376259803772,0.905036449432373,0.27858439087867737,3.4509153366088867,3.4509153366088867,2.1120500564575195,1.3388653993606567,,
92805,train,1783186454.9439898,9.63558566877068e-05,9.63558566877068e-05,19.68821907043457,19.68821907043457,19.68821907043457,1.8130545616149902,0.9538586735725403,1.6825908422470093,0.9604799747467041,0.2585592269897461,3.4984984397888184,3.4984984397888184,2.168506622314453,1.3299916982650757,,
92810,train,1783186457.2355273,9.635566397614759e-05,9.635566397614759e-05,19.62546730041504,19.62546730041504,19.62546730041504,1.7276296615600586,0.961459755897522,1.6612145900726318,0.9795044660568237,0.25899866223335266,3.5021491050720215,3.5021491050720215,2.1481335163116455,1.354015588760376,,
92815,train,1783186459.5324984,9.63554712649738e-05,9.63554712649738e-05,19.733287811279297,19.733287811279297,19.733287811279297,1.7795976400375366,0.9594240784645081,1.7601035833358765,0.9466526508331299,0.2573501169681549,3.4992191791534424,3.4992191791534424,2.158151626586914,1.3410675525665283,,
92820,train,1783186461.734674,9.635527855418544e-05,9.635527855418544e-05,20.092193603515625,20.092193603515625,20.092193603515625,1.6267609596252441,1.0480470657348633,1.681372880935669,0.9517422318458557,0.27002567052841187,3.561563491821289,3.561563491821289,2.2257609367370605,1.335802435874939,,
92825,train,1783186464.2141564,9.635508584378249e-05,9.635508584378249e-05,20.114662170410156,20.114662170410156,20.114662170410156,1.7601380348205566,1.015679121017456,1.783849835395813,1.0053606033325195,0.26134276390075684,3.46319842338562,3.46319842338562,2.132434606552124,1.330763816833496,,
92830,train,1783186466.5122428,9.635489313376496e-05,9.635489313376496e-05,20.65888786315918,20.65888786315918,20.65888786315918,1.7989261150360107,1.0678634643554688,1.778946042060852,0.9628902077674866,0.2735205888748169,3.522616147994995,3.522616147994995,2.2009150981903076,1.3217010498046875,,
92835,train,1783186468.8149614,9.635470042413286e-05,9.635470042413286e-05,20.1082706451416,20.1082706451416,20.1082706451416,1.8334126472473145,1.0376307964324951,1.7685612440109253,1.041285514831543,0.2581673860549927,3.4163331985473633,3.4163331985473633,2.1079087257385254,1.3084245920181274,,
92840,train,1783186471.1173654,9.635450771488617e-05,9.635450771488617e-05,20.517202377319336,20.517202377319336,20.517202377319336,1.9075424671173096,1.0226178169250488,1.870356559753418,0.9502184987068176,0.26546427607536316,3.405057430267334,3.405057430267334,2.0592620372772217,1.3457955121994019,,
92845,train,1783186473.4156516,9.635431500602489e-05,9.635431500602489e-05,19.90846061706543,19.90846061706543,19.90846061706543,1.7236664295196533,0.9675759077072144,1.8199831247329712,1.0581328868865967,0.2546885907649994,3.45847225189209,3.45847225189209,2.1428439617156982,1.315628170967102,,
92850,train,1783186475.7764902,9.635412229754905e-05,9.635412229754905e-05,20.098758697509766,20.098758697509766,20.098758697509766,1.8022217750549316,0.9487395286560059,1.690828561782837,0.9558465480804443,0.26787659525871277,3.5385777950286865,3.5385777950286865,2.2045633792877197,1.3340144157409668,,
92855,train,1783186478.0697935,9.635392958945861e-05,9.635392958945861e-05,20.62825584411621,20.62825584411621,20.62825584411621,1.5569149255752563,0.922488272190094,1.6491289138793945,1.0012603998184204,0.2855128049850464,3.647174119949341,3.647174119949341,2.315248966217041,1.3319251537322998,,
92860,train,1783186480.366441,9.63537368817536e-05,9.63537368817536e-05,20.85337257385254,20.85337257385254,20.85337257385254,1.810903549194336,0.948870062828064,1.7240238189697266,0.9851882457733154,0.28167057037353516,3.504992961883545,3.504992961883545,2.1833465099334717,1.3216463327407837,,
92865,train,1783186482.6667573,9.635354417443399e-05,9.635354417443399e-05,19.951061248779297,19.951061248779297,19.951061248779297,1.6673998832702637,0.9332523345947266,1.687725305557251,0.9786286354064941,0.2670600116252899,3.5113918781280518,3.5113918781280518,2.163045883178711,1.3483459949493408,,
92870,train,1783186484.9688714,9.63533514674998e-05,9.63533514674998e-05,20.030681610107422,20.030681610107422,20.030681610107422,1.856551170349121,1.0220236778259277,1.7130050659179688,1.0053924322128296,0.26034027338027954,3.6033830642700195,3.6033830642700195,2.282731056213379,1.3206521272659302,,
92875,train,1783186487.2698863,9.635315876095103e-05,9.635315876095103e-05,20.211231231689453,20.211231231689453,20.211231231689453,1.6919819116592407,1.0720155239105225,1.8113960027694702,0.9947242736816406,0.26299983263015747,3.5249075889587402,3.5249075889587402,2.1917927265167236,1.3331149816513062,,
92880,train,1783186489.5887759,9.635296605478765e-05,9.635296605478765e-05,19.787952423095703,19.787952423095703,19.787952423095703,1.8604485988616943,1.0345088243484497,1.8280067443847656,1.0610861778259277,0.246995747089386,3.3709335327148438,3.3709335327148438,2.058600664138794,1.3123329877853394,,
92885,train,1783186491.8894036,9.635277334900971e-05,9.635277334900971e-05,19.50254249572754,19.50254249572754,19.50254249572754,1.6571071147918701,0.9414438605308533,1.785933017730713,1.0144284963607788,0.25118371844291687,3.4337053298950195,3.4337053298950195,2.1097583770751953,1.3239469528198242,,
