step,split,time_unix,train_excitation_cross_entropy,train_loss,val_excitation_cross_entropy,val_loss
4260,train,1783388812.632631,3.245553493499756,3.245553493499756,,
4270,train,1783388814.9764152,3.2592663764953613,3.2592663764953613,,
4280,train,1783388817.315557,3.168828248977661,3.168828248977661,,
4290,train,1783388819.652786,3.197111129760742,3.197111129760742,,
4300,train,1783388822.066868,3.319437026977539,3.319437026977539,,
4310,train,1783388824.4242191,3.2681336402893066,3.2681336402893066,,
4320,train,1783388827.3121345,3.2840940952301025,3.2840940952301025,,
4330,train,1783388829.7337818,3.282102584838867,3.282102584838867,,
4340,train,1783388832.1463401,3.2124321460723877,3.2124321460723877,,
4350,train,1783388834.5750277,3.3246114253997803,3.3246114253997803,,
4360,train,1783388836.9764729,3.222716808319092,3.222716808319092,,
4370,train,1783388839.39504,3.1861565113067627,3.1861565113067627,,
4380,train,1783388841.7933097,3.2140932083129883,3.2140932083129883,,
4390,train,1783388844.1780078,3.1934189796447754,3.1934189796447754,,
4400,train,1783388846.5274508,3.266077995300293,3.266077995300293,,
4410,train,1783388848.7445292,3.2755465507507324,3.2755465507507324,,
4420,train,1783388851.6190548,3.3023157119750977,3.3023157119750977,,
4430,train,1783388853.9881976,3.1608190536499023,3.1608190536499023,,
4440,train,1783388856.3755753,3.2103655338287354,3.2103655338287354,,
4450,train,1783388858.76176,3.3829448223114014,3.3829448223114014,,
4460,train,1783388861.0932536,3.3132479190826416,3.3132479190826416,,
4470,train,1783388863.4539318,3.2103917598724365,3.2103917598724365,,
4480,train,1783388865.802448,3.3280978202819824,3.3280978202819824,,
4490,train,1783388868.1691182,3.2320470809936523,3.2320470809936523,,
4500,train,1783388870.513472,3.271824359893799,3.271824359893799,,
4510,train,1783388873.2649817,3.2920219898223877,3.2920219898223877,,
4520,train,1783388875.5748138,3.2771618366241455,3.2771618366241455,,
4530,train,1783388877.9487867,3.278529167175293,3.278529167175293,,
4540,train,1783388880.3033361,3.2583532333374023,3.2583532333374023,,
4550,train,1783388882.672165,3.3368914127349854,3.3368914127349854,,
4560,train,1783388885.0330505,3.3045928478240967,3.3045928478240967,,
4570,train,1783388887.3948092,3.336001396179199,3.336001396179199,,
4580,train,1783388889.776723,3.320504665374756,3.320504665374756,,
4590,train,1783388892.2031593,3.3131213188171387,3.3131213188171387,,
4600,train,1783388894.5927007,3.2145206928253174,3.2145206928253174,,
4610,train,1783388897.5062351,3.226524829864502,3.226524829864502,,
4620,train,1783388899.923347,3.1372103691101074,3.1372103691101074,,
4630,train,1783388902.2937443,3.240994453430176,3.240994453430176,,
4640,train,1783388904.6763363,3.1756629943847656,3.1756629943847656,,
4650,train,1783388907.1020293,3.308779001235962,3.308779001235962,,
4660,train,1783388909.4948702,3.3196582794189453,3.3196582794189453,,
4670,train,1783388911.8567274,3.317159652709961,3.317159652709961,,
4680,train,1783388914.2696345,3.2800605297088623,3.2800605297088623,,
4690,train,1783388916.6575305,3.215365171432495,3.215365171432495,,
4700,train,1783388919.0346143,3.1462666988372803,3.1462666988372803,,
4710,train,1783388921.8512087,3.2433788776397705,3.2433788776397705,,
4720,train,1783388924.1957748,3.366372585296631,3.366372585296631,,
4730,train,1783388926.6178603,3.3048455715179443,3.3048455715179443,,
4740,train,1783388929.095212,3.3511595726013184,3.3511595726013184,,
4750,train,1783388931.6435525,3.2304558753967285,3.2304558753967285,,
4760,train,1783388934.0169473,3.2204906940460205,3.2204906940460205,,
4770,train,1783388936.3748276,3.2625577449798584,3.2625577449798584,,
4780,train,1783388938.7091734,3.2826855182647705,3.2826855182647705,,
4790,train,1783388941.045843,3.2615368366241455,3.2615368366241455,,
4800,train,1783388943.4230537,3.323747158050537,3.323747158050537,,
4810,train,1783388946.196405,3.169173240661621,3.169173240661621,,
4820,train,1783388948.6001756,3.256763219833374,3.256763219833374,,
4830,train,1783388950.943689,3.245966911315918,3.245966911315918,,
4840,train,1783388953.244411,3.221381902694702,3.221381902694702,,
4850,train,1783388955.6029172,3.332120895385742,3.332120895385742,,
4860,train,1783388957.9442875,3.2548716068267822,3.2548716068267822,,
4870,train,1783388960.267965,3.3147904872894287,3.3147904872894287,,
4880,train,1783388962.6319866,3.191006898880005,3.191006898880005,,
4890,train,1783388964.937514,3.2667574882507324,3.2667574882507324,,
4900,train,1783388967.2193153,3.2976200580596924,3.2976200580596924,,
4910,train,1783388970.0812027,3.2446672916412354,3.2446672916412354,,
4920,train,1783388972.4142704,3.197920560836792,3.197920560836792,,
4930,train,1783388974.75557,3.208041191101074,3.208041191101074,,
4940,train,1783388977.1183405,3.2954418659210205,3.2954418659210205,,
4950,train,1783388979.5050223,3.1255364418029785,3.1255364418029785,,
4960,train,1783388981.839238,3.278876304626465,3.278876304626465,,
4970,train,1783388984.1770334,3.376892566680908,3.376892566680908,,
4980,train,1783388986.5572605,3.196124792098999,3.196124792098999,,
4990,train,1783388988.8875735,3.274235486984253,3.274235486984253,,
5000,train,1783388991.6565824,3.1796438694000244,3.1796438694000244,,
5000,validation,1783389113.1327171,,,3.2800685715675355,3.2800685715675355
5010,train,1783389115.5353947,3.223025321960449,3.223025321960449,,
5020,train,1783389117.8716967,3.2669830322265625,3.2669830322265625,,
5030,train,1783389120.2490077,3.241696834564209,3.241696834564209,,
5040,train,1783389122.5714207,3.27992844581604,3.27992844581604,,
5050,train,1783389124.9692273,3.1274936199188232,3.1274936199188232,,
5060,train,1783389127.3457682,3.1504147052764893,3.1504147052764893,,
5070,train,1783389129.7071397,3.2165277004241943,3.2165277004241943,,
5080,train,1783389132.0719285,3.1942403316497803,3.1942403316497803,,
5090,train,1783389134.3796897,3.3703970909118652,3.3703970909118652,,
5100,train,1783389137.1433032,3.3456764221191406,3.3456764221191406,,
5110,train,1783389139.4795659,3.273482322692871,3.273482322692871,,
5120,train,1783389141.8215814,3.197793483734131,3.197793483734131,,
5130,train,1783389144.1743667,3.207512378692627,3.207512378692627,,
5140,train,1783389146.580975,3.1918044090270996,3.1918044090270996,,
5150,train,1783389149.0294433,3.161670446395874,3.161670446395874,,
5160,train,1783389151.4016004,3.2132954597473145,3.2132954597473145,,
5170,train,1783389153.7591221,3.2575106620788574,3.2575106620788574,,
5180,train,1783389156.092174,3.3217716217041016,3.3217716217041016,,
5190,train,1783389158.4538486,3.2521626949310303,3.2521626949310303,,
5200,train,1783389161.3166282,3.218601942062378,3.218601942062378,,
5210,train,1783389163.6903403,3.270519733428955,3.270519733428955,,
5220,train,1783389166.0511174,3.1726410388946533,3.1726410388946533,,
5230,train,1783389168.4283752,3.276827812194824,3.276827812194824,,
5240,train,1783389170.7999618,3.205601215362549,3.205601215362549,,
5250,train,1783389173.2032743,3.2952592372894287,3.2952592372894287,,
5260,train,1783389175.544216,3.2982289791107178,3.2982289791107178,,
5270,train,1783389177.8931441,3.2182130813598633,3.2182130813598633,,
5280,train,1783389180.2381976,3.1380794048309326,3.1380794048309326,,
5290,train,1783389182.5473895,3.3372738361358643,3.3372738361358643,,
5300,train,1783389185.3852825,3.237821578979492,3.237821578979492,,
5310,train,1783389187.7287316,3.1670501232147217,3.1670501232147217,,
5320,train,1783389190.0965226,3.2279441356658936,3.2279441356658936,,
5330,train,1783389192.4451642,3.17516827583313,3.17516827583313,,
5340,train,1783389194.7888777,3.334839344024658,3.334839344024658,,
5350,train,1783389197.1814883,3.257040500640869,3.257040500640869,,
5360,train,1783389199.5266924,3.304626941680908,3.304626941680908,,
5370,train,1783389201.8800678,3.2932937145233154,3.2932937145233154,,
5380,train,1783389204.2409866,3.2853713035583496,3.2853713035583496,,
5390,train,1783389206.4800391,3.1740455627441406,3.1740455627441406,,
5400,train,1783389209.358375,3.3137190341949463,3.3137190341949463,,
5410,train,1783389211.7251637,3.3067545890808105,3.3067545890808105,,
5420,train,1783389214.0576026,3.1948280334472656,3.1948280334472656,,
5430,train,1783389216.416856,3.2304654121398926,3.2304654121398926,,
5440,train,1783389218.735372,3.170923948287964,3.170923948287964,,
5450,train,1783389221.136589,3.250481128692627,3.250481128692627,,
5460,train,1783389223.449427,3.3321115970611572,3.3321115970611572,,
5470,train,1783389225.8125758,3.294260263442993,3.294260263442993,,
5480,train,1783389228.144255,3.303361415863037,3.303361415863037,,
5490,train,1783389230.9256814,3.2544288635253906,3.2544288635253906,,
5500,train,1783389233.32504,3.297837734222412,3.297837734222412,,
5510,train,1783389235.6574562,3.3322267532348633,3.3322267532348633,,
5520,train,1783389238.011448,3.1951334476470947,3.1951334476470947,,
5530,train,1783389240.3531833,3.217782497406006,3.217782497406006,,
5540,train,1783389242.7074156,3.2988498210906982,3.2988498210906982,,
5550,train,1783389245.110187,3.267212152481079,3.267212152481079,,
5560,train,1783389247.4052913,3.2336678504943848,3.2336678504943848,,
5570,train,1783389249.8019767,3.075612783432007,3.075612783432007,,
5580,train,1783389252.1620953,3.1483592987060547,3.1483592987060547,,
5590,train,1783389254.9341414,3.2707464694976807,3.2707464694976807,,
5600,train,1783389257.3469234,3.218597173690796,3.218597173690796,,
5610,train,1783389259.6825857,3.2257750034332275,3.2257750034332275,,
5620,train,1783389262.0369413,3.247227907180786,3.247227907180786,,
5630,train,1783389264.390123,3.266127109527588,3.266127109527588,,
5640,train,1783389266.7246602,3.252074956893921,3.252074956893921,,
5650,train,1783389269.0911856,3.3088314533233643,3.3088314533233643,,
5660,train,1783389271.420358,3.191819906234741,3.191819906234741,,
5670,train,1783389273.7603934,3.268545389175415,3.268545389175415,,
5680,train,1783389276.1220126,3.2481353282928467,3.2481353282928467,,
5690,train,1783389278.8899038,3.2498528957366943,3.2498528957366943,,
5700,train,1783389281.290166,3.2945683002471924,3.2945683002471924,,
5710,train,1783389283.623736,3.30627703666687,3.30627703666687,,
5720,train,1783389286.0113187,3.2679924964904785,3.2679924964904785,,
5730,train,1783389288.3132186,3.295156717300415,3.295156717300415,,
5740,train,1783389290.6810308,3.2146944999694824,3.2146944999694824,,
5750,train,1783389293.086198,3.3529438972473145,3.3529438972473145,,
5760,train,1783389295.4770608,3.31967830657959,3.31967830657959,,
5770,train,1783389297.8659518,3.179098606109619,3.179098606109619,,
5780,train,1783389300.2184646,3.214510440826416,3.214510440826416,,
5790,train,1783389303.062295,3.237794876098633,3.237794876098633,,
5800,train,1783389305.4596548,3.0924720764160156,3.0924720764160156,,
5810,train,1783389307.7883785,3.086520195007324,3.086520195007324,,
5820,train,1783389310.1374764,3.2330873012542725,3.2330873012542725,,
5830,train,1783389312.4961195,3.1499133110046387,3.1499133110046387,,
5840,train,1783389314.8511462,3.260585308074951,3.260585308074951,,
5850,train,1783389317.2620862,3.2274670600891113,3.2274670600891113,,
5860,train,1783389319.586236,3.262537956237793,3.262537956237793,,
5870,train,1783389321.9390466,3.2349579334259033,3.2349579334259033,,
5880,train,1783389324.1899998,3.1749870777130127,3.1749870777130127,,
5890,train,1783389327.0838187,3.1381139755249023,3.1381139755249023,,
5900,train,1783389329.4848783,3.258974313735962,3.258974313735962,,
5910,train,1783389331.852911,3.229292392730713,3.229292392730713,,
5920,train,1783389334.2239015,3.2638823986053467,3.2638823986053467,,
5930,train,1783389336.6301768,3.2300455570220947,3.2300455570220947,,
5940,train,1783389338.9536238,3.2963786125183105,3.2963786125183105,,
5950,train,1783389341.3501868,3.2048568725585938,3.2048568725585938,,
5960,train,1783389343.6884346,3.2367777824401855,3.2367777824401855,,
5970,train,1783389346.0147913,3.2412500381469727,3.2412500381469727,,
5980,train,1783389348.7811522,3.2031514644622803,3.2031514644622803,,
5990,train,1783389351.1012218,3.1970772743225098,3.1970772743225098,,
6000,train,1783389353.4749253,3.2309961318969727,3.2309961318969727,,
6010,train,1783389355.8190963,3.1323962211608887,3.1323962211608887,,
6020,train,1783389358.1591616,3.3455264568328857,3.3455264568328857,,
6030,train,1783389360.5666084,3.1446728706359863,3.1446728706359863,,
6040,train,1783389362.9057603,3.1641030311584473,3.1641030311584473,,
6050,train,1783389365.2677822,3.2551662921905518,3.2551662921905518,,
6060,train,1783389367.6225815,3.147152900695801,3.147152900695801,,
6070,train,1783389369.9325433,3.2458689212799072,3.2458689212799072,,
6080,train,1783389372.7209437,3.104192018508911,3.104192018508911,,
6090,train,1783389375.058263,3.273488759994507,3.273488759994507,,
6100,train,1783389377.4459295,3.251274585723877,3.251274585723877,,
6110,train,1783389379.81195,3.3238017559051514,3.3238017559051514,,
6120,train,1783389382.1753027,3.2883005142211914,3.2883005142211914,,
6130,train,1783389384.5248775,3.142641305923462,3.142641305923462,,
6140,train,1783389386.8633096,3.265901803970337,3.265901803970337,,
6150,train,1783389389.2593894,3.2874319553375244,3.2874319553375244,,
6160,train,1783389391.6022744,3.2509055137634277,3.2509055137634277,,
6170,train,1783389393.957317,3.2429611682891846,3.2429611682891846,,
6180,train,1783389396.717165,3.183279037475586,3.183279037475586,,
6190,train,1783389399.0731194,3.239248275756836,3.239248275756836,,
6200,train,1783389401.4844036,3.2057764530181885,3.2057764530181885,,
6210,train,1783389403.8383338,3.229843854904175,3.229843854904175,,
6220,train,1783389406.1687577,3.1976664066314697,3.1976664066314697,,
6230,train,1783389408.5185907,3.256300449371338,3.256300449371338,,
6240,train,1783389410.8689523,3.258209228515625,3.258209228515625,,
6250,train,1783389413.2775576,3.1891143321990967,3.1891143321990967,,
6260,train,1783389415.5878806,3.1907081604003906,3.1907081604003906,,
6270,train,1783389417.8814604,3.224040985107422,3.224040985107422,,
6280,train,1783389420.6424625,3.161289930343628,3.161289930343628,,
6290,train,1783389422.9826589,3.1259820461273193,3.1259820461273193,,
6300,train,1783389425.3571346,3.292635202407837,3.292635202407837,,
6310,train,1783389427.7244906,3.1977899074554443,3.1977899074554443,,
6320,train,1783389430.057781,3.2154605388641357,3.2154605388641357,,
6330,train,1783389432.397783,3.2482316493988037,3.2482316493988037,,
6340,train,1783389434.7767105,3.1567749977111816,3.1567749977111816,,
6350,train,1783389437.1925983,3.1714396476745605,3.1714396476745605,,
6360,train,1783389439.5239468,3.167325258255005,3.167325258255005,,
6370,train,1783389441.7940557,3.347902774810791,3.347902774810791,,
6380,train,1783389444.6905417,3.1548686027526855,3.1548686027526855,,
6390,train,1783389447.0467079,3.1931991577148438,3.1931991577148438,,
6400,train,1783389449.4749036,3.26497745513916,3.26497745513916,,
6410,train,1783389451.9084537,3.3181869983673096,3.3181869983673096,,
6420,train,1783389454.3698137,3.3068108558654785,3.3068108558654785,,
6430,train,1783389456.7028737,3.2814319133758545,3.2814319133758545,,
6440,train,1783389459.0576024,3.1754138469696045,3.1754138469696045,,
6450,train,1783389461.45968,3.1380834579467773,3.1380834579467773,,
6460,train,1783389463.7588615,3.2184016704559326,3.2184016704559326,,
6470,train,1783389466.5384595,3.222384452819824,3.222384452819824,,
6480,train,1783389468.902489,3.2075953483581543,3.2075953483581543,,
6490,train,1783389471.2627354,3.2736852169036865,3.2736852169036865,,
6500,train,1783389473.6593916,3.2099740505218506,3.2099740505218506,,
6510,train,1783389476.0461721,3.2043843269348145,3.2043843269348145,,
6520,train,1783389478.4398592,3.312892436981201,3.312892436981201,,
6530,train,1783389480.823478,3.28546142578125,3.28546142578125,,
